Entrez	Gene Symbol	Ensembl ID	P-value
116085	SLC22A12	ENSG00000197891	0.0
56606	SLC2A9	ENSG00000109667	6.000000000000001e-200
5174	PDZK1	ENSG00000174827	1e-37
9429	ABCG2	ENSG00000118777	8e-35
5635	PRPSAP1	ENSG00000161542	3e-17
6557	SLC12A1	ENSG00000074803	2e-16
6524	SLC5A2	ENSG00000140675	4e-16
4036	LRP2	ENSG00000081479	9e-16
1286	COL4A4	ENSG00000081052	2e-15
11136	SLC7A9	ENSG00000021488	8e-11
3483	IGFALS	ENSG00000099769	5e-10
7498	XDH	ENSG00000158125	4e-09
4296	MAP3K11	ENSG00000173327	7e-09
9071	CLDN10	ENSG00000134873	3e-08
2538	G6PC1	ENSG00000131482	6e-08
145957	NRG4	ENSG00000169752	1e-07
1607	DGKB	ENSG00000136267	1e-06
3645	INSRR	ENSG00000027644	7e-06
5871	MAP4K2	ENSG00000168067	1e-05
90	ACVR1	ENSG00000115170	1e-05
8867	SYNJ1	ENSG00000159082	1e-05
22981	NINL	ENSG00000101004	1e-05
4224	MEP1A	ENSG00000112818	2e-05
3758	KCNJ1	ENSG00000151704	2e-05
8216	LZTR1	ENSG00000099949	4e-05
5122	PCSK1	ENSG00000175426	4e-05
112609	MRAP2	ENSG00000135324	7e-05
54963	UCKL1	ENSG00000198276	8e-05
6509	SLC1A4	ENSG00000115902	8e-05
