Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.425139
5819	NECTIN2	1e-200	0.460588
8854	ALDH1A2	1e-200	0.17039
8882	ZPR1	4e-95	0.14203
4023	LPL	9e-67	0.133534
746	TMEM258	2e-57	0.0777706
2646	GCKR	7e-43	0.0653496
51085	MLXIPL	6.999999999999999e-42	0.0937922
255738	PCSK9	3.0000000000000003e-31	0.206986
7158	TP53BP1	4e-31	0.171643
4018	LPA	7.000000000000001e-29	0.0958806
28	ABO	1e-20	0.056208
1952	CELSR2	3e-19	0.0501509
221037	JMJD1C	6e-14	0.0349924
23460	ABCA6	5e-11	0.103119
64241	ABCG8	8e-11	0.032316
2590	GALNT2	1e-10	0.0372452
146894	CD300LG	2e-10	0.0845864
6584	SLC22A5	4e-10	0.0388427
