Entrez	Gene Symbol	Ensembl ID	P-value
23495	TNFRSF13B	ENSG00000240505	1.33e-20
4277	MICB	ENSG00000238289	6.79e-19
1041	CDSN	ENSG00000237165	1.86e-17
629	CFB	ENSG00000243649	5.94e-17
7919	DDX39B	ENSG00000237889	9.03e-17
63940	GPSM3	ENSG00000237052	3.08e-16
7916	PRRC2A	ENSG00000231825	9.64e-16
780	DDR1	ENSG00000234078	1.36e-15
259215	LY6G6F	ENSG00000243804	3.38e-15
177	AGER	ENSG00000237405	5.19e-15
3304	HSPA1B	ENSG00000232804	6.11e-15
11200	CHEK2	ENSG00000183765	1.42e-13
100423062	IGLL5	ENSG00000254709	1.78e-13
2794	GNL1	ENSG00000235986	1.17e-12
3689	ITGB2	ENSG00000160255	2.03e-12
10665	TSBP1	ENSG00000237881	5.1e-12
79969	ATAT1	ENSG00000235658	4.88e-11
4683	NBN	ENSG00000104320	2.12e-10
22904	SBNO2	ENSG00000278788	2.25e-10
8877	SPHK1	ENSG00000176170	2.4e-10
64926	RASAL3	ENSG00000105122	2.71e-10
9046	DOK2	ENSG00000147443	1.43e-09
5341	PLEK	ENSG00000115956	1.7e-09
3106	HLA-B	ENSG00000234745	2.21e-08
22821	RASA3	ENSG00000280477	8.4e-08
3127	HLA-DRB5	ENSG00000198502	2.03e-07
30834	POLR1H	ENSG00000236949	2.85e-07
7148	TNXB	ENSG00000236236	2.87e-07
23218	NBEAL2	ENSG00000160796	3.11e-07
