Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.7600000000000003e-164
345	APOC3	ENSG00000110245	3.2e-122
116519	APOA5	ENSG00000110243	6.78e-113
84811	BUD13	ENSG00000137656	3.42e-104
11183	MAP4K5	ENSG00000012983	4.76e-99
587	BCAT2	ENSG00000105552	1.49e-90
23624	CBLC	ENSG00000142273	1.18e-78
51085	MLXIPL	ENSG00000009950	1.02e-72
4018	LPA	ENSG00000198670	1.71e-69
338	APOB	ENSG00000084674	5.72e-62
51129	ANGPTL4	ENSG00000167772	3.94e-54
5049	PAFAH1B2	ENSG00000168092	6.02e-47
337	APOA4	ENSG00000110244	4.06e-46
84226	C2orf16	ENSG00000221843	4.26e-43
11321	GPN1	ENSG00000198522	4e-41
5817	PVR	ENSG00000073008	2.94e-35
8890	EIF2B4	ENSG00000115211	8.600000000000001e-32
26160	IFT172	ENSG00000138002	3.65e-31
6580	SLC22A1	ENSG00000175003	1.93e-30
23173	METAP1	ENSG00000164024	2.1e-28
27329	ANGPTL3	ENSG00000132855	2.79e-25
113201	GOLM2	ENSG00000166734	1.3e-18
57159	TRIM54	ENSG00000138100	2.46e-18
94137	RP1L1	ENSG00000183638	4.79e-17
221037	JMJD1C	ENSG00000171988	1.84e-16
5140	PDE3B	ENSG00000152270	2.01e-16
125931	CEACAM20	ENSG00000273777	3.42e-16
8884	SLC5A6	ENSG00000138074	7.7e-16
255738	PCSK9	ENSG00000169174	1.21e-15
22837	COBLL1	ENSG00000082438	3.39e-14
84277	DNAJC30	ENSG00000176410	3.67e-14
53345	TM6SF2	ENSG00000213996	4.75e-14
3990	LIPC	ENSG00000166035	6.89e-14
2696	GIPR	ENSG00000010310	3.59e-12
25764	HYPK	ENSG00000242028	6.35e-12
161497	STRC	ENSG00000242866	1.05e-11
7158	TP53BP1	ENSG00000067369	3.5e-11
9388	LIPG	ENSG00000101670	6.24e-11
117155	CATSPER2	ENSG00000166762	7.71e-11
80237	ELL3	ENSG00000128886	1.69e-10
9836	LCMT2	ENSG00000168806	1.97e-10
81579	PLA2G12A	ENSG00000123739	2.68e-10
2923	PDIA3	ENSG00000167004	2.8e-10
1374	CPT1A	ENSG00000110090	3.51e-10
7772	ZNF229	ENSG00000278318	4.87e-10
7771	ZNF112	ENSG00000062370	1.08e-09
353355	ZNF233	ENSG00000159915	1.73e-09
1463	NCAN	ENSG00000130287	1.82e-09
4299	AFF1	ENSG00000172493	2.29e-09
284352	PPP1R37	ENSG00000104866	3.63e-09
350	APOH	ENSG00000091583	4.25e-09
8658	TNKS	ENSG00000285372	5.54e-09
83650	SLC35G5	ENSG00000285084	6.74e-09
11129	CLASRP	ENSG00000104859	7.8e-09
3949	LDLR	ENSG00000130164	1.88e-07
