Entrez	Gene Symbol	P-value	Beta
1138	CHRNA5	3e-48	1.2763544
7015	TERT	4e-35	1.2488487
1143	CHRNB4	6e-26	1.1883514
11173	ADAMTS7	4e-15	1.1474226
2585	GALK2	3e-12	1.1346389
8626	TP63	7e-12	1.1171037
3084	NRG1	1e-10	1.1323667
10205	MPZL2	3e-10	1.107537
26289	AK5	3e-10	1.1845306
1548	CYP2A6	9e-10	1.121034
4507	MTAP	1e-09	1.1671287
196951	FAM227B	2e-09	1.1155612
10933	MORF4L1	3e-09	1.1153598
285761	DCBLD1	7e-08	1.0919205
51164	DCTN4	8e-08	1.4609038
3662	IRF4	1e-07	1.0899395
92345	NAF1	2e-07	1.0883278
374986	MIGA1	3e-07	1.2211821
91768	CABLES1	3e-07	1.233339
146279	TEKT5	6e-07	1.1216913
283349	RASSF3	6e-07	1.0957873
11031	RAB31	1e-06	1.089008
26009	ZZZ3	2e-06	1.1908046
81846	SBF2	2e-06	1.0958536
54875	CNTLN	3e-06	1.252284
5139	PDE3A	3e-06	1.2264934
55065	SLC52A1	5e-06	1.0889617
2524	FUT2	5e-06	1.0764673
9354	UBE4A	5e-06	1.099922
79888	LPCAT1	6e-06	1.1133295
9253	NUMBL	7e-06	1.0815878
8648	NCOA1	9e-06	1.0861121
