Entrez	Gene Symbol	Ensembl ID	P-value
57623	ZFAT	ENSG00000066827	2.44e-62
4160	MC4R	ENSG00000166603	2.1700000000000002e-29
8614	STC2	ENSG00000113739	9.17e-27
3667	IRS1	ENSG00000169047	1.41e-20
3480	IGF1R	ENSG00000140443	3.96e-20
176	ACAN	ENSG00000157766	6.33e-20
7273	TTN	ENSG00000155657	2.64e-18
2261	FGFR3	ENSG00000068078	7.73e-16
222663	SCUBE3	ENSG00000146197	1.12e-15
254251	LCORL	ENSG00000178177	6.26e-15
90864	SPSB3	ENSG00000162032	6.36e-15
9780	PIEZO1	ENSG00000103335	7.62e-13
3483	IGFALS	ENSG00000099769	7.69e-13
60676	PAPPA2	ENSG00000116183	1.59e-12
5140	PDE3B	ENSG00000152270	1.82e-12
