Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	1.05e-156
4023	LPL	ENSG00000175445	6.74e-152
338	APOB	ENSG00000084674	1.8600000000000002e-110
116519	APOA5	ENSG00000110243	4.69e-96
11183	MAP4K5	ENSG00000012983	1.53e-92
8882	ZPR1	ENSG00000109917	9.34e-92
84811	BUD13	ENSG00000137656	1.39e-81
1071	CETP	ENSG00000087237	1.57e-78
53345	TM6SF2	ENSG00000213996	4.69e-58
9031	BAZ1B	ENSG00000009954	6.73e-53
4018	LPA	ENSG00000198670	2.63e-47
51129	ANGPTL4	ENSG00000167772	2.4e-45
1463	NCAN	ENSG00000130287	1.33e-42
11321	GPN1	ENSG00000198522	2.16e-42
348	APOE	ENSG00000130203	3.04e-41
5049	PAFAH1B2	ENSG00000168092	1.16e-38
337	APOA4	ENSG00000110244	5.5299999999999996e-34
8890	EIF2B4	ENSG00000115211	2.14e-26
6580	SLC22A1	ENSG00000175003	4.57e-26
26160	IFT172	ENSG00000138002	1.69e-24
27329	ANGPTL3	ENSG00000132855	1.93e-24
255738	PCSK9	ENSG00000169174	9.68e-21
22837	COBLL1	ENSG00000082438	3.92e-20
146894	CD300LG	ENSG00000161649	4.75e-20
26762	HAVCR1	ENSG00000113249	5.46e-20
94039	ZNF101	ENSG00000181896	7.91e-19
23173	METAP1	ENSG00000164024	8.99e-18
57159	TRIM54	ENSG00000138100	2.15e-17
8884	SLC5A6	ENSG00000138074	3.23e-16
5140	PDE3B	ENSG00000152270	6.19e-14
256006	ANKRD31	ENSG00000145700	5.52e-13
80212	CCDC92	ENSG00000275035	5.06e-12
84277	DNAJC30	ENSG00000176410	7.67e-12
113201	GOLM2	ENSG00000166734	1.31e-11
3626	INHBC	ENSG00000175189	3.3e-10
196385	DNAH10	ENSG00000281935	3.47e-10
94137	RP1L1	ENSG00000183638	3.86e-10
221037	JMJD1C	ENSG00000171988	8.95e-10
728780	ANKDD1B	ENSG00000189045	2.91e-09
78992	YIPF2	ENSG00000130733	4.08e-09
