Entrez	Gene Symbol	P-value	Beta
4211	MEIS1	2e-51	1.229
3710	ITPR3	9e-21	1.0706638
140688	NOL4L	2e-20	1.0615711
114781	BTBD9	8e-18	1.0559661
57113	TRPC7	4e-17	1.076
7045	TGFBI	4e-17	
93986	FOXP2	2e-16	1.0504202
64116	SLC39A8	3e-16	1.0928961
5045	FURIN	7e-16	1.049318
54932	EXD3	7e-15	1.074
257194	NEGR1	2e-14	1.053
6299	SALL1	3e-14	1.06
4836	NMT1	5e-13	1.0449321
389421	LIN28B	6e-13	1.0438414
64067	NPAS3	7e-13	1.0559661
81876	RAB1B	1e-12	1.0449321
387893	KMT5A	1e-12	1.0672358
5253	PHF2	2e-12	1.0438414
22915	MMRN1	2e-12	1.0570824
6925	TCF4	2e-12	1.0438414
266727	MDGA1	4e-12	1.048218
5138	PDE2A	6e-12	1.042
6405	SEMA3F	7e-12	1.0416667
6938	TCF12	8e-12	1.042
92017	SNX29	9e-12	1.046
23030	KDM4B	1e-11	1.0438414
147808	ZNF784	1e-11	1.051
64839	FBXL17	1e-11	1.0570824
10973	ASCC3	2e-11	1.041
200942	KLHDC8B	2e-11	1.043
254263	CNIH2	4e-11	1.0526316
491	ATP2B2	5e-11	1.04
8079	MLF2	5e-11	1.072
4482	MSRA	8e-11	1.06
1630	DCC	9e-11	1.0395011
729085	GASK1A	9e-11	1.04
5097	PCDH1	1e-10	1.039
100526737	RBM14-RBM4	1e-10	1.0395011
5789	PTPRD	1e-10	1.089
54927	CHCHD3	1e-10	1.0449321
54542	RC3H2	1e-10	1.056
81624	DIAPH3	1e-10	1.04
57504	MTA3	2e-10	1.057
130940	CCDC148	2e-10	1.045
10642	IGF2BP1	2e-10	1.042
266722	HS6ST3	2e-10	1.0405828
79706	PRKRIP1	3e-10	1.0559661
8028	MLLT10	4e-10	1.0395011
5066	PAM	5e-10	1.049
1946	EFNA5	5e-10	1.0537407
2775	GNAO1	5e-10	1.039
221935	SDK1	5e-10	1.0570824
5334	PLCL1	6e-10	1.0373445
283455	KSR2	6e-10	1.0373445
6780	STAU1	6e-10	1.041
54805	CNNM2	7e-10	1.0881393
4277	MICB	8e-10	1.0449321
83759	RBM4B	8e-10	1.063
2890	GRIA1	8e-10	1.0395011
10562	OLFM4	9e-10	1.0384216
116987	AGAP1	9e-10	1.037
116931	MED12L	9e-10	1.049
5514	PPP1R10	9e-10	1.037
1128	CHRM1	1e-09	1.051
197335	WDR90	1e-09	1.0384216
389432	SAMD5	1e-09	1.04
79066	METTL16	1e-09	1.05
5101	PCDH9	1e-09	1.037
2915	GRM5	2e-09	1.037
84912	SLC35B4	2e-09	1.036
4665	NAB2	2e-09	1.04
80816	ASXL3	2e-09	1.036
2033	EP300	2e-09	1.04
9905	SGSM2	2e-09	1.049
53942	CNTN5	2e-09	1.048218
135138	PACRG	3e-09	1.0559661
5286	PIK3C2A	3e-09	1.0384216
80059	LRRTM4	3e-09	1.038
23007	PLCH1	3e-09	1.0683761
9442	MED27	4e-09	1.038
169714	QSOX2	4e-09	1.038
22866	CNKSR2	5e-09	1.056
1600	DAB1	5e-09	1.0351967
137970	UNC5D	5e-09	1.036
169792	GLIS3	5e-09	1.0362694
6239	RREB1	5e-09	1.0504202
64844	MARCHF7	5e-09	1.0416667
26146	TRAF3IP1	5e-09	1.0373445
121793	TEX29	6e-09	1.0384216
124446	TMEM219	6e-09	1.0351967
10905	MAN1A2	6e-09	1.0416667
83938	LRMDA	7e-09	1.0373445
5924	RASGRF2	7e-09	1.0362694
104	ADARB1	8e-09	1.0362694
6096	RORB	8e-09	1.0395011
5870	RAB6A	8e-09	1.035
27087	B3GAT1	8e-09	1.059322
10186	LHFPL6	9e-09	1.044
6622	SNCA	1e-08	1.0460252
462	SERPINC1	1e-08	1.037
255928	SYT14	1e-08	1.0351967
10466	COG5	1e-08	1.0526316
54887	BLTP3A	1e-08	1.0395011
5915	RARB	1e-08	1.0341262
8701	DNAH11	1e-08	1.035
79170	PRR15L	1e-08	1.069
65217	PCDH15	1e-08	1.034
154215	NKAIN2	1e-08	1.0351967
9162	DGKI	1e-08	1.0351967
26115	TANC2	2e-08	1.13
63977	PRDM15	2e-08	1.061
23613	ZMYND8	2e-08	1.0351967
79658	ARHGAP10	2e-08	1.044
8379	MAD1L1	2e-08	1.035
2242	FES	2e-08	1.0427529
348	APOE	2e-08	1.047
114788	CSMD3	2e-08	1.034
64747	MFSD1	2e-08	1.0341262
55731	FAM222B	2e-08	1.052
3355	HTR1F	2e-08	1.042
83989	ARB2A	2e-08	1.0449321
1740	DLG2	2e-08	1.034
4133	MAP2	2e-08	1.038
5604	MAP2K1	2e-08	1.066
29035	HAPSTR1	2e-08	1.039
5142	PDE4B	2e-08	1.0395011
27086	FOXP1	2e-08	1.034
5371	PML	3e-08	1.0427529
4335	MNT	3e-08	1.0341262
10180	RBM6	3e-08	1.072
338599	DUSP29	3e-08	1.0384216
284739	C20orf204	3e-08	1.0515248
81696	OR5V1	3e-08	1.0341262
388135	INSYN1	3e-08	1.043
84929	FIBCD1	3e-08	1.034
7227	TRPS1	3e-08	1.037
51366	UBR5	3e-08	1.034
29964	PRICKLE4	4e-08	1.0330578
8609	KLF7	4e-08	1.058
283446	MYO1H	4e-08	1.0427529
90701	SEC11C	5e-08	1.036
