Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.435348
8854	ALDH1A2	1e-200	0.150398
5819	NECTIN2	1e-200	0.479813
4023	LPL	9e-141	0.193878
8882	ZPR1	2e-136	0.169447
51085	MLXIPL	6e-61	0.103276
746	TMEM258	1e-58	0.0781544
51129	ANGPTL4	4e-46	0.235743
7158	TP53BP1	1e-43	0.210955
2646	GCKR	1e-37	0.0606999
221037	JMJD1C	5e-27	0.0497877
255738	PCSK9	3.9999999999999996e-26	0.186996
2590	GALNT2	4e-21	0.0446625
57678	GPAM	2e-20	0.0480902
146894	CD300LG	2e-19	0.118312
4018	LPA	2e-16	0.0703495
64757	MTARC1	2e-14	0.0387198
3949	LDLR	4e-12	0.0485516
80790	CMIP	6e-12	0.0346496
22837	COBLL1	7e-12	0.0322916
7772	ZNF229	9e-12	0.0387011
23499	MACF1	2e-11	0.0418115
80339	PNPLA3	3e-11	0.0375538
28	ABO	4e-11	0.0395762
9159	PCSK7	1e-10	0.0594085
8289	ARID1A	1e-10	0.0552708
1158	CKM	2e-10	0.0989948
7423	VEGFB	1e-09	0.0675235
