Entrez	Gene Symbol	P-value	Beta
51384	WNT16	5e-324	0.17
80129	CCDC170	4e-150	0.0946706
84870	RSPO3	2e-140	0.0818277
2099	ESR1	2e-119	0.0762563
56776	FMN2	1e-87	0.0829191
85415	RHPN2	2e-79	0.106502
65084	TMEM135	4e-77	0.065657
652	BMP4	3e-72	0.0629033
7979	SEM1	5e-47	0.0482858
6711	SPTBN1	2e-44	0.0517512
125228	FAM210A	4e-43	0.0480688
358	AQP1	2.0000000000000003e-34	0.047132
23293	SMG6	2.0000000000000003e-34	0.0603701
4140	MARK3	3e-34	0.0425841
23705	CADM1	2e-33	0.0399863
4038	LRP4	3e-32	0.0418946
54828	BCAS3	2e-31	0.0521947
23348	DOCK9	8.000000000000001e-29	0.0388638
83999	KREMEN1	9e-28	0.0513779
79026	AHNAK	2e-27	0.115477
7227	TRPS1	2.0000000000000002e-23	0.0378528
4041	LRP5	3e-23	0.0728955
389170	LEKR1	6e-23	0.0384516
9586	CREB5	9.000000000000001e-23	0.037514
222255	ATXN7L1	1e-21	0.0337768
219931	TPCN2	5e-21	0.0305759
128710	SLX4IP	9e-21	0.0934562
25894	PLEKHG4	7e-20	0.0882287
64231	MS4A6A	1e-19	0.0304395
79974	CPED1	1e-19	0.350092
221895	JAZF1	3e-19	0.0335639
473	RERE	1e-18	0.0289126
7482	WNT2B	1e-18	0.0404588
8792	TNFRSF11A	1e-18	0.0331999
5727	PTCH1	2e-18	0.0324117
2138	EYA1	4e-18	0.0314611
22904	SBNO2	5e-18	0.0323465
55532	SLC30A10	1e-17	0.0335379
3632	INPP5A	2e-17	0.0345878
4223	MEOX2	2e-17	0.0298954
6546	SLC8A1	3e-17	0.0327319
10014	HDAC5	6e-17	0.0308417
2037	EPB41L2	8e-17	0.027655
2139	EYA2	1e-16	0.0321457
8312	AXIN1	2e-16	0.0297734
168850	ZNF800	3e-16	0.0887016
399909	PCNX3	3e-16	0.0325912
143098	MPP7	5e-16	0.033593
79948	PLPPR3	5e-16	0.0324198
26059	ERC2	5e-16	0.0262679
387755	INSC	1e-15	0.0462708
26052	DNM3	1e-15	0.0254858
29	ABR	2e-15	0.0280376
28	ABO	2e-15	0.0328698
6764	DENND2B	2e-15	0.030958
6239	RREB1	3e-15	0.0413825
182	JAG1	5e-15	0.0675019
653	BMP5	9e-15	0.0499724
8313	AXIN2	1e-14	0.0265464
64784	CRTC3	1e-14	0.0268891
83737	ITCH	2e-14	0.026206
23013	SPEN	2e-14	0.0425317
6913	TBX15	2e-14	0.0251445
1601	DAB2	3e-14	0.0244417
84456	L3MBTL3	4e-14	0.0285253
5924	RASGRF2	8e-14	0.0250959
4323	MMP14	9e-14	0.0325322
6507	SLC1A3	1e-13	0.0337677
23187	PHLDB1	1e-13	0.0285315
162282	ANKFN1	2e-13	0.0380293
90025	UBE3D	5e-13	0.0257014
10801	SEPTIN9	7e-13	0.0414762
84898	PLXDC2	1e-12	0.0341206
135228	CD109	1e-12	0.0228461
25791	NGEF	1e-12	0.0243498
283358	B4GALNT3	2e-12	0.0239999
10533	ATG7	3e-12	0.0304785
9033	PKD2L1	3e-12	0.0309871
775	CACNA1C	3e-12	0.0318043
5586	PKN2	1e-11	0.0224347
83478	ARHGAP24	1e-11	0.0342643
11098	PRSS23	1e-11	0.157002
4772	NFATC1	2e-11	0.0365443
84316	NAA38	2e-11	0.0375947
3207	HOXA11	2e-11	0.0755811
152485	ZNF827	3e-11	0.022857
27115	PDE7B	3e-11	0.0321292
63892	THADA	4e-11	0.0355693
8289	ARID1A	4e-11	0.0230113
3508	IGHMBP2	5e-11	0.435354
56916	SMARCAD1	5e-11	0.0283936
130026	ICA1L	6e-11	0.191757
6934	TCF7L2	7e-11	0.0285922
9423	NTN1	8e-11	0.0296107
5396	PRRX1	8e-11	0.0213563
80790	CMIP	9e-11	0.0251563
4684	NCAM1	9e-11	0.0337278
11100	HNRNPUL1	9e-11	0.0255354
10082	GPC6	1e-10	0.0487735
84896	ATAD1	1e-10	0.0690115
64855	NIBAN2	1e-10	0.0319678
2475	MTOR	1e-10	0.022928
4093	SMAD9	1e-10	0.0236455
1456	CSNK1G3	2e-10	0.023858
27332	ZNF638	2e-10	0.0224212
1316	KLF6	2e-10	0.0202822
8738	CRADD	2e-10	0.0214563
4088	SMAD3	3e-10	0.0206906
23405	DICER1	3e-10	0.0384349
84444	DOT1L	3e-10	0.0207965
650	BMP2	4e-10	0.0767973
8777	MPDZ	4e-10	0.049206
84440	RAB11FIP4	4e-10	0.0225987
3728	JUP	4e-10	0.0876303
57478	USP31	4e-10	0.0268794
8671	SLC4A4	5e-10	0.0317354
54796	BNC2	5e-10	0.0573106
389400	GFRAL	5e-10	0.0231611
57597	BAHCC1	6e-10	0.0219744
5915	RARB	7e-10	0.022117
3490	IGFBP7	7e-10	0.0220323
79068	FTO	7e-10	0.020378
2487	FRZB	8e-10	0.0241398
968	CD68	8e-10	0.0378314
85461	TANC1	2e-09	0.0205898
23092	ARHGAP26	2e-09	0.0240784
79083	MLPH	3e-09	0.0230066
25777	SUN2	3e-09	0.0237869
79864	JHY	3e-09	0.0199262
11278	KLF12	4e-09	0.0230601
9415	FADS2	5e-09	0.0202955
55553	SOX6	6e-09	0.0570955
23345	SYNE1	3e-08	0.019771
100505879	KIF25-AS1	5e-08	0.0190821
1588	CYP19A1	1e-06	0.0502576
