Entrez	Gene Symbol	Ensembl ID	P-value
7076	TIMP1	ENSG00000102265	2.3e-78
7036	TFR2	ENSG00000106327	1.1e-48
10019	SH2B3	ENSG00000111252	2.5000000000000002e-22
2766	GMPR	ENSG00000137198	4.3e-15
2217	FCGRT	ENSG00000104870	2.2e-13
164656	TMPRSS6	ENSG00000187045	1.3e-12
272	AMPD3	ENSG00000133805	7.5e-12
10347	ABCA7	ENSG00000064687	3e-11
112398	EGLN2	ENSG00000269858	1.6e-10
4286	MITF	ENSG00000187098	4.1e-10
1555	CYP2B6	ENSG00000197408	5.2e-10
9351	SLC9A3R2	ENSG00000065054	1.5e-08
64420	SUSD1	ENSG00000106868	1.6e-08
340024	SLC6A19	ENSG00000174358	7.1e-08
6097	RORC	ENSG00000143365	1e-07
5348	FXYD1	ENSG00000266964	1.1e-07
56893	UBQLN4	ENSG00000160803	4.3e-07
949	SCARB1	ENSG00000073060	1.1e-06
10095	ARPC1B	ENSG00000130429	1.3e-06
3645	INSRR	ENSG00000027644	1.4e-06
23495	TNFRSF13B	ENSG00000240505	1.5e-06
5211	PFKL	ENSG00000141959	1.6e-06
