Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
1071	CETP	ENSG00000087237	1.4999999999999998e-119
4318	MMP9	ENSG00000100985	8.99e-102
587	BCAT2	ENSG00000105552	4.24e-70
23624	CBLC	ENSG00000142273	5.83e-57
5476	CTSA	ENSG00000064601	6.79e-53
335	APOA1	ENSG00000118137	3.06e-50
140831	ZSWIM3	ENSG00000132801	2.5e-49
51085	MLXIPL	ENSG00000009950	8.46e-49
345	APOC3	ENSG00000110245	2.57e-46
255738	PCSK9	ENSG00000169174	1.12e-42
11183	MAP4K5	ENSG00000012983	1.2e-40
9031	BAZ1B	ENSG00000009954	7.66e-40
4023	LPL	ENSG00000175445	1.3500000000000002e-32
5817	PVR	ENSG00000073008	5.32e-29
337	APOA4	ENSG00000110244	4.31e-28
949	SCARB1	ENSG00000073060	1.03e-24
338	APOB	ENSG00000084674	1.73e-24
5049	PAFAH1B2	ENSG00000168092	8.23e-24
3949	LDLR	ENSG00000130164	1.7799999999999998e-23
10005	ACOT8	ENSG00000101473	1.2500000000000001e-22
280664	WFDC10B	ENSG00000182931	4.85e-22
3990	LIPC	ENSG00000166035	9.8e-21
5360	PLTP	ENSG00000100979	1.72e-20
51129	ANGPTL4	ENSG00000167772	6.8e-19
63925	ZNF335	ENSG00000198026	2.01e-18
84226	C2orf16	ENSG00000221843	2.94e-17
11321	GPN1	ENSG00000198522	3.93e-17
64241	ABCG8	ENSG00000143921	1.03e-16
259240	WFDC9	ENSG00000180205	1.05e-16
146894	CD300LG	ENSG00000161649	1.09e-16
728780	ANKDD1B	ENSG00000189045	1.93e-16
10816	SPINT3	ENSG00000101446	5.69e-16
23460	ABCA6	ENSG00000154262	8.87e-16
116519	APOA5	ENSG00000110243	1.33e-15
19	ABCA1	ENSG00000165029	1.56e-15
8882	ZPR1	ENSG00000109917	2.01e-15
8890	EIF2B4	ENSG00000115211	2.49e-15
140825	NEURL2	ENSG00000124257	2.66e-15
64240	ABCG5	ENSG00000138075	7.66e-15
26160	IFT172	ENSG00000138002	2.02e-14
84811	BUD13	ENSG00000137656	2.19e-14
391253	SPINT4	ENSG00000149651	2.71e-14
57468	SLC12A5	ENSG00000124140	5.09e-14
10087	CERT1	ENSG00000113163	1.17e-13
85363	TRIM5	ENSG00000132256	6.94e-13
94137	RP1L1	ENSG00000183638	1.87e-12
83650	SLC35G5	ENSG00000285084	2.05e-12
125931	CEACAM20	ENSG00000273777	7.16e-12
134359	POC5	ENSG00000152359	9.18e-12
6927	HNF1A	ENSG00000135100	1.83e-11
140686	WFDC3	ENSG00000124116	2.37e-11
9507	ADAMTS4	ENSG00000158859	4.27e-11
5444	PON1	ENSG00000005421	7.45e-11
90204	ZSWIM1	ENSG00000168612	1.38e-10
137075	CLDN23	ENSG00000285098	3.96e-10
350	APOH	ENSG00000091583	4.47e-10
5866	RAB3IL1	ENSG00000167994	5.21e-10
343263	MYBPHL	ENSG00000221986	6.76e-10
256006	ANKRD31	ENSG00000145700	7.59e-10
54905	CYP2W1	ENSG00000073067	1.18e-09
78992	YIPF2	ENSG00000130733	2.28e-09
55861	DBNDD2	ENSG00000244274	2.63e-09
57678	GPAM	ENSG00000119927	6.14e-09
57159	TRIM54	ENSG00000138100	7.65e-09
2971	GTF3A	ENSG00000122034	8.05e-09
51537	MTFP1	ENSG00000242114	8.18e-09
162962	ZNF836	ENSG00000196267	5.34e-07
