Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-200	0.148822
5819	NECTIN2	1e-200	0.4951
4023	LPL	3e-109	0.170401
338	APOB	4e-107	0.125191
8882	ZPR1	8e-76	0.12553
51085	MLXIPL	1e-41	0.084637
51129	ANGPTL4	2e-38	0.214207
7158	TP53BP1	1.9999999999999998e-32	0.180792
2646	GCKR	6e-25	0.0487847
2590	GALNT2	7.9999999999999985e-25	0.0489304
5971	RELB	2e-22	0.0481474
57678	GPAM	3e-22	0.0501526
746	TMEM258	2e-18	0.0422374
146894	CD300LG	3e-18	0.114757
255738	PCSK9	1e-17	0.150814
9388	LIPG	6e-16	0.163337
64757	MTARC1	6e-13	0.0363537
9159	PCSK7	7e-12	0.0630016
29956	CERS2	8e-12	0.0381792
4018	LPA	4e-11	0.0562647
23499	MACF1	4e-11	0.041204
80790	CMIP	3e-10	0.0317693
22837	COBLL1	5e-10	0.0292923
8289	ARID1A	7e-10	0.0525428
