Entrez	Gene Symbol	Ensembl ID	P-value
249	ALPL	ENSG00000162551	1.12e-176
10636	RGS14	ENSG00000169220	2.38e-84
2251	FGF6	ENSG00000111241	1.15e-81
1475	CSTA	ENSG00000121552	1.1999999999999998e-67
8074	FGF23	ENSG00000118972	1.87e-67
368	ABCC6	ENSG00000275331	7.68e-46
83666	PARP9	ENSG00000138496	7.78e-46
5167	ENPP1	ENSG00000197594	8.89e-44
6295	SAG	ENSG00000281857	1.58e-30
23431	AP4E1	ENSG00000081014	6.83e-30
124997	WDR81	ENSG00000276021	6.61e-28
6569	SLC34A1	ENSG00000131183	3.84e-27
142680	SLC34A3	ENSG00000198569	7.080000000000001e-26
5345	SERPINF2	ENSG00000276838	8.07e-26
860	RUNX2	ENSG00000124813	8.1e-24
79748	LMAN1L	ENSG00000140506	1.5099999999999998e-23
10948	STARD3	ENSG00000131748	1.08e-22
2264	FGFR4	ENSG00000160867	1.37e-22
338773	TMEM119	ENSG00000183160	5.08e-21
6694	SPP2	ENSG00000072080	6.52e-20
80129	CCDC170	ENSG00000120262	5.12e-19
5468	PPARG	ENSG00000132170	5.52e-19
4582	MUC1	ENSG00000185499	2.39e-18
9988	DMTF1	ENSG00000135164	2.73e-18
6927	HNF1A	ENSG00000135100	9.17e-18
5335	PLCG1	ENSG00000124181	1.09e-17
283383	ADGRD1	ENSG00000111452	9.85e-17
56172	ANKH	ENSG00000154122	1.07e-16
1109	AKR1C4	ENSG00000198610	2.6e-16
5909	RAP1GAP	ENSG00000076864	6.54e-15
90342	FER1L5	ENSG00000249715	6.58e-15
4351	MPI	ENSG00000178802	7.65e-15
135228	CD109	ENSG00000156535	7.92e-15
1584	CYP11B1	ENSG00000160882	8.41e-15
2804	GOLGB1	ENSG00000173230	8.45e-15
25989	ULK3	ENSG00000140474	1.89e-14
10216	PRG4	ENSG00000116690	2.21e-14
55062	WIPI1	ENSG00000070540	3.56e-14
942	CD86	ENSG00000114013	5.69e-14
2064	ERBB2	ENSG00000141736	1.08e-13
4580	MTX1	ENSG00000173171	1.39e-13
54869	EPS8L1	ENSG00000131037	2.12e-13
60312	AFAP1	ENSG00000196526	2.42e-13
92421	CHMP4C	ENSG00000164695	2.5e-13
80198	MUS81	ENSG00000172732	9.63e-13
51168	MYO15A	ENSG00000091536	1.01e-12
196740	VSTM4	ENSG00000165633	1.17e-12
9755	TBKBP1	ENSG00000198933	2.83e-12
5169	ENPP3	ENSG00000154269	2.99e-12
3174	HNF4G	ENSG00000164749	1.46e-11
3837	KPNB1	ENSG00000108424	1.81e-11
3059	HCLS1	ENSG00000180353	4.63e-11
27165	GLS2	ENSG00000135423	4.69e-11
54805	CNNM2	ENSG00000148842	6.33e-11
124989	EFCAB13	ENSG00000178852	9.47e-11
8818	DPM2	ENSG00000136908	9.52e-11
157285	PRAG1	ENSG00000275342	1.03e-10
325	APCS	ENSG00000132703	1.04e-10
55054	ATG16L1	ENSG00000281089	1.2e-10
127385	OR10J5	ENSG00000184155	1.75e-10
9733	SART3	ENSG00000075856	2.08e-10
6565	SLC15A2	ENSG00000163406	2.63e-10
9118	INA	ENSG00000148798	2.99e-10
126070	ZNF440	ENSG00000171295	3.74e-10
1942	EFNA1	ENSG00000169242	4.09e-10
64220	STRA6	ENSG00000288257	5.3e-10
79812	MMRN2	ENSG00000173269	5.52e-10
9424	KCNK6	ENSG00000099337	6.7e-10
54842	MFSD6	ENSG00000151690	8.04e-10
79930	DOK3	ENSG00000146094	1.05e-09
3257	HPS1	ENSG00000107521	1.95e-09
5251	PHEX	ENSG00000102174	2.19e-09
9260	PDLIM7	ENSG00000196923	2.45e-09
7559	ZNF12	ENSG00000164631	2.7e-09
164656	TMPRSS6	ENSG00000187045	6.32e-09
23505	TMEM131	ENSG00000075568	7.31e-09
22877	MLXIP	ENSG00000281178	7.57e-09
79927	FAM110D	ENSG00000197245	8.4e-09
57605	PITPNM2	ENSG00000090975	8.59e-09
170370	FAM170B	ENSG00000172538	8.77e-09
125893	ZNF816	ENSG00000180257	9.27e-09
1523	CUX1	ENSG00000257923	9.97e-09
