Entrez	Gene Symbol	Ensembl ID	P-value
149685	ADIG	ENSG00000182035	2.66e-06
8669	EIF3J	ENSG00000104131	1.52e-05
147339	C18orf25	ENSG00000152242	1.9e-05
340665	CYP26C1	ENSG00000187553	2.68e-05
57498	KIDINS220	ENSG00000134313	3.24e-05
387758	FIBIN	ENSG00000176971	4.58e-05
116512	MRGPRD	ENSG00000172938	5.62e-05
200162	SPAG17	ENSG00000155761	6.33e-05
1266	CNN3	ENSG00000117519	6.78e-05
4288	MKI67	ENSG00000148773	7.05e-05
666	BOK	ENSG00000176720	8.11e-05
11198	SUPT16H	ENSG00000092201	8.49e-05
64324	NSD1	ENSG00000165671	8.75e-05
