Entrez	Gene Symbol	P-value	Beta
10111	RAD50	2e-140	0.07800236
246	ALOX15	2e-117	0.17930405
55636	CHD7	2.0000000000000002e-72	0.05118706
728294	D2HGDH	4e-69	0.044514384
22806	IKZF3	8e-59	0.10082131
90865	IL33	2e-58	0.26387036
60468	BACH2	7.999999999999998e-54	0.035711613
8809	IL18R1	5e-48	0.04644552
1902	LPAR1	4e-47	0.032687165
8328	GFI1B	7e-45	0.18238781
10410	IFITM3	9.000000000000001e-45	0.037627403
3568	IL5RA	5.999999999999999e-44	0.03905994
80762	NDFIP1	7e-44	0.031553887
861	RUNX1	1e-43	0.031912137
2623	GATA1	1e-41	0.13390116
84162	BLTP1	3e-41	0.03215487
1053	CEBPE	2.9999999999999998e-40	0.16639988
8061	FOSL1	4e-38	0.028777573
51676	ASB2	2e-37	0.058599487
4345	CD200	3e-37	0.02842013
22807	IKZF2	5.0000000000000005e-37	0.053294934
81858	SHARPIN	5.0000000000000005e-37	0.057548758
23135	KDM6B	1e-36	0.06900599
10581	IFITM2	1e-36	0.030822506
3717	JAK2	2e-36	0.03209035
3716	JAK1	5e-36	0.04609883
55809	TRERF1	1e-35	0.03731863
6821	SUOX	1e-35	0.029166074
8698	S1PR4	2.0000000000000003e-34	0.13060139
3635	INPP5D	5e-34	0.035700113
57511	COG6	7.0000000000000006e-34	0.028296808
5788	PTPRC	1e-33	0.041448746
4088	SMAD3	2e-33	0.031639926
55582	KIF27	9.999999999999999e-33	0.030129684
161882	ZFPM1	6e-32	0.03091325
10767	HBS1L	6e-32	0.031157061
4026	LPP	1e-31	0.028194498
9683	N4BP1	1.0000000000000001e-29	0.027066207
473	RERE	2.0000000000000002e-29	0.0254016
5468	PPARG	2.0000000000000002e-29	0.025978766
2720	GLB1	4.0000000000000003e-29	0.02590581
59269	HIVEP3	6e-29	0.025095344
8794	TNFRSF10C	7.000000000000001e-29	0.027266217
337867	UBAC2	1.9999999999999997e-28	0.026829107
23526	ARHGAP45	1.9999999999999997e-28	0.04396466
9844	ELMO1	3e-28	0.040686198
943	TNFRSF8	3.9999999999999994e-28	0.10144436
5728	PTEN	5e-28	0.024976043
23308	ICOSLG	9e-28	0.02467736
3566	IL4R	3e-27	0.026634572
8019	BRD3	3e-27	0.02714981
1373	CPS1	4e-27	0.025780147
651746	ANKRD33B	3e-25	0.02725573
2879	GPX4	3e-25	0.031508792
23036	ZNF292	3e-24	0.02322511
2313	FLI1	6e-24	0.029465582
151056	PLB1	7.000000000000001e-24	0.026877128
84166	NLRC5	7.000000000000001e-23	0.02190371
131450	CD200R1	9.000000000000001e-23	0.021835772
196	AHR	2e-22	0.022028325
80176	SPSB1	2e-22	0.028081408
22823	MTF2	3e-22	0.02351906
940	CD28	3e-22	0.0567472
57414	RHBDD2	4e-22	0.02969549
64682	ANAPC1	4e-22	0.025313709
596	BCL2	6e-22	0.028212655
597	BCL2A1	9e-22	0.024238013
23264	ZC3H7B	2e-21	0.024836961
2625	GATA3	2e-21	0.021457138
3026	HABP2	3e-21	0.05211327
5465	PPARA	3e-21	0.03146991
1269	CNR2	4e-21	0.021073094
8189	SYMPK	6e-21	0.022358498
472	ATM	8e-21	0.020841826
5770	PTPN1	1e-20	0.03744748
602	BCL3	5e-20	0.06944797
28960	DCPS	5e-20	0.024003731
1439	CSF2RB	9e-20	0.02781679
1021	CDK6	9e-20	0.02645315
100507436	MICA	1e-19	0.028329957
23199	GSE1	1e-19	0.118735686
5293	PIK3CD	2e-19	0.020676868
23228	PLCL2	2e-19	0.024108749
11262	SP140	2e-19	0.025407571
10301	DLEU1	5e-19	0.020348398
919	CD247	6e-19	0.020231439
10320	IKZF1	7e-19	0.07928898
7292	TNFSF4	1e-18	0.019670507
56946	EMSY	2e-18	0.04571351
1795	DOCK3	2e-18	0.029660126
54931	TRMT10C	2e-18	0.019424642
146198	ZFP90	3e-18	0.023427002
11278	KLF12	4e-18	0.02635975
55294	FBXW7	1e-17	0.020483524
79890	RIN3	1e-17	0.01908434
100506736	SLFN12L	1e-17	0.019517666
22863	ATG14	2e-17	0.019181043
3706	ITPKA	2e-17	0.019034823
4602	MYB	2e-17	0.029562103
6778	STAT6	2e-17	0.031122781
2687	GGT5	4e-17	0.020226618
54903	MKS1	4e-17	0.10354616
161823	ADAL	5e-17	0.023592588
578	BAK1	5e-17	0.021479705
7133	TNFRSF1B	6e-17	0.023184242
10318	TNIP1	6e-17	0.021755753
4676	NAP1L4	6e-17	0.022058543
56829	ZC3HAV1	8e-17	0.02228705
113	ADCY7	9e-17	0.119596206
55196	RESF1	9e-17	0.022186602
3656	IRAK2	9e-17	0.04018205
6932	TCF7	2e-16	0.02897358
2289	FKBP5	2e-16	0.026025781
9779	TBC1D5	3e-16	0.02224339
7090	TLE3	3e-16	0.035918266
4055	LTBR	5e-16	0.021238469
