Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	1.1099999999999999e-101
338	APOB	ENSG00000084674	2.82e-88
11183	MAP4K5	ENSG00000012983	5.38e-80
53345	TM6SF2	ENSG00000213996	3.23e-75
116519	APOA5	ENSG00000110243	9.13e-60
8882	ZPR1	ENSG00000109917	4.1e-56
1463	NCAN	ENSG00000130287	2.62e-54
84811	BUD13	ENSG00000137656	5.269999999999999e-54
27329	ANGPTL3	ENSG00000132855	4.54e-51
9388	LIPG	ENSG00000101670	3.45e-49
84226	C2orf16	ENSG00000221843	1.14e-41
11321	GPN1	ENSG00000198522	4.01e-39
51085	MLXIPL	ENSG00000009950	7.54e-31
255738	PCSK9	ENSG00000169174	4.57e-28
94039	ZNF101	ENSG00000181896	7.92e-28
9031	BAZ1B	ENSG00000009954	9.339999999999999e-28
4018	LPA	ENSG00000198670	5.929999999999999e-23
1071	CETP	ENSG00000087237	1.2500000000000001e-22
55908	ANGPTL8	ENSG00000130173	4.38e-22
337	APOA4	ENSG00000110244	4.38e-22
8890	EIF2B4	ENSG00000115211	5.94e-22
23387	SIK3	ENSG00000160584	2.2200000000000002e-21
26160	IFT172	ENSG00000138002	2.48e-21
26762	HAVCR1	ENSG00000113249	1.53e-18
3949	LDLR	ENSG00000130164	2.59e-17
728780	ANKDD1B	ENSG00000189045	6.49e-16
10087	CERT1	ENSG00000113163	9.11e-16
57159	TRIM54	ENSG00000138100	8.47e-15
5049	PAFAH1B2	ENSG00000168092	1e-14
8884	SLC5A6	ENSG00000138074	1.58e-14
345	APOC3	ENSG00000110245	3.61e-14
3990	LIPC	ENSG00000166035	8.16e-14
587	BCAT2	ENSG00000105552	8.26e-14
134359	POC5	ENSG00000152359	2.27e-13
6580	SLC22A1	ENSG00000175003	5.6e-13
28983	TMPRSS11E	ENSG00000274058	4.11e-12
23624	CBLC	ENSG00000142273	1.11e-11
78992	YIPF2	ENSG00000130733	3.75e-11
19	ABCA1	ENSG00000165029	7.28e-11
64241	ABCG8	ENSG00000143921	4.18e-10
256006	ANKRD31	ENSG00000145700	8.62e-10
1109	AKR1C4	ENSG00000198610	1.01e-09
64240	ABCG5	ENSG00000138075	1.49e-09
2444	FRK	ENSG00000111816	3.18e-09
2524	FUT2	ENSG00000176920	3.46e-09
5866	RAB3IL1	ENSG00000167994	4.89e-09
8647	ABCB11	ENSG00000276582	5.85e-09
