Entrez	Gene Symbol	Ensembl ID	P-value
57818	G6PC2	ENSG00000278373	2.5e-118
9780	PIEZO1	ENSG00000103335	5.2e-101
56172	ANKH	ENSG00000154122	3.1000000000000004e-37
5589	PRKCSH	ENSG00000130175	1.1999999999999999e-28
5211	PFKL	ENSG00000141959	1.2e-24
286	ANK1	ENSG00000029534	3.2e-21
7036	TFR2	ENSG00000106327	5.1e-21
81579	PLA2G12A	ENSG00000123739	3.2e-19
272	AMPD3	ENSG00000133805	4.1e-18
169026	SLC30A8	ENSG00000164756	1.1e-17
2038	EPB42	ENSG00000166947	7.3e-17
10347	ABCA7	ENSG00000064687	2.1e-13
343406	OR10R2	ENSG00000198965	3.8e-12
23495	TNFRSF13B	ENSG00000240505	1.1e-11
5794	PTPRH	ENSG00000080031	4.2e-11
645	BLVRB	ENSG00000090013	6.7e-10
388931	MFSD2B	ENSG00000205639	4.6e-09
6005	RHAG	ENSG00000112077	5.1e-09
84126	ATRIP	ENSG00000164053	1.1e-08
5341	PLEK	ENSG00000115956	1.7e-08
147138	TMC8	ENSG00000167895	2.8e-08
5198	PFAS	ENSG00000178921	3.2e-08
2766	GMPR	ENSG00000137198	3.3e-08
83795	KCNK16	ENSG00000095981	7.9e-08
9429	ABCG2	ENSG00000118777	1.4e-07
26128	KIFBP	ENSG00000198954	1.7e-07
3651	PDX1	ENSG00000139515	2.6e-07
391112	OR6Y1	ENSG00000197532	1e-06
558	AXL	ENSG00000167601	1.3e-06
164656	TMPRSS6	ENSG00000187045	1.4e-06
154810	AMOTL1	ENSG00000166025	2e-06
5078	PAX4	ENSG00000106331	2.2e-06
22937	SCAP	ENSG00000114650	2.2e-06
10019	SH2B3	ENSG00000111252	2.3e-06
