Entrez	Gene Symbol	P-value	Beta
8091	HMGA2	8e-58	
9842	PLEKHM1	7e-52	
7473	WNT3	8e-51	
10393	ANAPC10	2.9999999999999997e-47	
254251	LCORL	5e-47	
57188	ADAMTSL3	3e-46	
22992	KDM2A	8e-43	
170691	ADAMTS17	3e-39	
10301	DLEU1	2e-37	
7148	TNXB	4e-37	
8872	CDC123	3e-35	
84456	L3MBTL3	4e-35	
5091	PC	2e-33	
6712	SPTBN2	4e-33	
3839	KPNA3	6e-32	
54454	ATAD2B	3e-29	
11060	WWP2	8.000000000000001e-29	
8341	H2BC15	1.9999999999999997e-28	
3360	HTR4	3.9999999999999994e-28	
974	CD79B	9.999999999999999e-27	
7042	TGFB2	9.999999999999999e-27	
123688	HYKK	6e-25	
79890	RIN3	2.0000000000000002e-23	
6954	TCP11	2.0000000000000002e-23	
8546	AP3B1	7.000000000000001e-23	
79058	ASPSCR1	2e-22	
84071	ARMC2	4e-22	
7145	TNS1	6e-22	
169714	QSOX2	8e-22	
2122	MECOM	2e-21	
8835	SOCS2	3e-21	
253461	ZBTB38	4e-21	
1434	CSE1L	1e-20	
10643	IGF2BP3	2e-20	
2693	GHSR	3e-20	
153241	CEP120	3e-20	
9780	PIEZO1	9e-20	
5324	PLAG1	9e-20	
83938	LRMDA	2e-19	
51319	RSRC1	3e-19	
176	ACAN	6e-19	
22955	SCMH1	1e-18	
1879	EBF1	1e-18	
8728	ADAM19	4e-18	
23245	ASTN2	5e-18	
4776	NFATC4	8e-18	
149420	PDIK1L	9e-18	
100529239	RPS10-NUDT3	1e-17	
2099	ESR1	2e-17	
3790	KCNS3	3e-17	
4016	LOXL1	9e-17	
7871	SLMAP	1e-16	
6195	RPS6KA1	2e-16	
109	ADCY3	8e-16	
89887	ZNF628	1e-15	
10139	ARFRP1	1e-15	
169792	GLIS3	2e-15	
57153	SLC44A2	2e-15	
131405	TRIM71	3e-15	
23054	NCOA6	4e-15	
90693	CCDC126	5e-15	
84333	PCGF5	6e-15	
26052	DNM3	1e-14	
221264	AK9	1e-14	
5727	PTCH1	2e-14	
256364	EML3	3e-14	
29945	ANAPC4	4e-14	
100507421	TMEM178B	4e-14	
57553	MICAL3	5e-14	
594	BCKDHB	6e-14	
9644	SH3PXD2A	1e-13	
4237	MFAP2	1e-13	
54756	IL17RD	2e-13	
10658	CELF1	2e-13	
11124	FAF1	2e-13	
23788	MTCH2	5e-13	
54887	BLTP3A	6e-13	
83658	DYNLRB1	7e-13	
27086	FOXP1	7e-13	
54361	WNT4	7e-13	
9258	MFHAS1	8e-13	
79875	THSD4	9e-13	
51292	GMPR2	1e-12	
2241	FER	1e-12	
26999	CYFIP2	1e-12	
22882	ZHX2	2e-12	
56995	TULP4	3e-12	
129563	DIS3L2	4e-12	
112755	STX1B	6e-12	
8738	CRADD	6e-12	
5978	REST	7e-12	
90799	CEP95	8e-12	
253827	MSRB3	1e-11	
3705	ITPK1	1e-11	
2868	GRK4	1e-11	
5168	ENPP2	2e-11	
4170	MCL1	2e-11	
22913	RALY	3e-11	
9896	FIG4	3e-11	
10867	TSPAN9	3e-11	
55297	CCDC91	5e-11	
2289	FKBP5	6e-11	
27436	EML4	1e-10	
1773	DNASE1	2e-10	
89874	SLC25A21	3e-10	
4194	MDM4	5e-10	
94134	ARHGAP12	1e-09	
91768	CABLES1	2e-09	
2549	GAB1	3e-09	
389421	LIN28B	3e-09	
25839	COG4	3e-09	
201625	DNAH12	6e-09	
64375	IKZF4	6e-09	
254187	TSGA10IP	9e-09	
79719	AAGAB	1e-08	
51741	WWOX	1e-08	
4856	CCN3	5e-08	
