Entrez	Gene Symbol	Ensembl ID	P-value
1677	DFFB	ENSG00000169598	3e-58
5426	POLE	ENSG00000177084	8e-33
6708	SPTA1	ENSG00000163554	3e-32
759	CA1	ENSG00000133742	1.0000000000000001e-29
7015	TERT	ENSG00000164362	1e-21
1890	TYMP	ENSG00000025708	6e-21
2038	EPB42	ENSG00000166947	2e-18
3717	JAK2	ENSG00000096968	5e-18
10107	TRIM10	ENSG00000237703	2e-17
56997	COQ8A	ENSG00000163050	8e-15
25914	RTTN	ENSG00000176225	3e-14
3040	HBA2	ENSG00000188536	5e-14
10483	SEC23B	ENSG00000101310	2e-13
2035	EPB41	ENSG00000159023	7e-13
1874	E2F4	ENSG00000205250	1e-12
6240	RRM1	ENSG00000167325	3e-12
56848	SPHK2	ENSG00000063176	1e-11
79733	E2F8	ENSG00000129173	2e-11
63922	CHTF18	ENSG00000127586	7e-11
7866	IFRD2	ENSG00000214706	9e-11
81558	FAM117A	ENSG00000121104	8e-10
83990	BRIP1	ENSG00000136492	8e-10
4864	NPC1	ENSG00000141458	1e-09
9857	CEP350	ENSG00000135837	2e-09
2782	GNB1	ENSG00000078369	2e-09
23230	VPS13A	ENSG00000197969	6e-09
896	CCND3	ENSG00000112576	7e-09
5297	PI4KA	ENSG00000241973	8e-09
899	CCNF	ENSG00000162063	1e-08
4041	LRP5	ENSG00000162337	1e-08
6006	RHCE	ENSG00000188672	2e-08
7832	BTG2	ENSG00000159388	2e-07
51750	RTEL1	ENSG00000258366	2e-07
645	BLVRB	ENSG00000090013	5e-07
6573	SLC19A1	ENSG00000173638	2e-06
8879	SGPL1	ENSG00000166224	2e-06
6005	RHAG	ENSG00000112077	3e-06
1021	CDK6	ENSG00000105810	3e-06
63967	CLSPN	ENSG00000092853	5e-06
54790	TET2	ENSG00000168769	5e-06
6502	SKP2	ENSG00000145604	5e-06
540	ATP7B	ENSG00000123191	6e-06
6427	SRSF2	ENSG00000161547	7e-06
10058	ABCB6	ENSG00000115657	7e-06
10480	EIF3M	ENSG00000149100	9e-06
11177	BAZ1A	ENSG00000198604	1e-05
3301	DNAJA1	ENSG00000086061	1e-05
1503	CTPS1	ENSG00000171793	1e-05
1938	EEF2	ENSG00000167658	2e-05
27329	ANGPTL3	ENSG00000132855	2e-05
8295	TRRAP	ENSG00000196367	2e-05
22916	NCBP2	ENSG00000114503	2e-05
171023	ASXL1	ENSG00000171456	3e-05
11200	CHEK2	ENSG00000183765	3e-05
56254	RNF20	ENSG00000155827	3e-05
6241	RRM2	ENSG00000171848	3e-05
7372	UMPS	ENSG00000114491	4e-05
29028	ATAD2	ENSG00000156802	4e-05
3931	LCAT	ENSG00000213398	4e-05
23451	SF3B1	ENSG00000115524	4e-05
5073	PARN	ENSG00000274829	4e-05
3838	KPNA2	ENSG00000182481	5e-05
1870	E2F2	ENSG00000282899	5e-05
9126	SMC3	ENSG00000108055	5e-05
4091	SMAD6	ENSG00000137834	6e-05
51643	TMBIM4	ENSG00000155957	7e-05
338	APOB	ENSG00000084674	7e-05
5105	PCK1	ENSG00000124253	8e-05
