Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
51085	MLXIPL	ENSG00000009950	8.370000000000001e-80
4023	LPL	ENSG00000175445	9.12e-76
255738	PCSK9	ENSG00000169174	7.89e-70
9031	BAZ1B	ENSG00000009954	2.76e-68
11183	MAP4K5	ENSG00000012983	2.4e-59
8882	ZPR1	ENSG00000109917	7.04e-53
116519	APOA5	ENSG00000110243	2.58e-52
84811	BUD13	ENSG00000137656	2.03e-49
338	APOB	ENSG00000084674	4.8200000000000004e-49
587	BCAT2	ENSG00000105552	4.55e-47
345	APOC3	ENSG00000110245	3.01e-43
23624	CBLC	ENSG00000142273	6.45e-38
337	APOA4	ENSG00000110244	9.4e-34
5049	PAFAH1B2	ENSG00000168092	1.7900000000000002e-31
3949	LDLR	ENSG00000130164	2.01e-31
51129	ANGPTL4	ENSG00000167772	2.48e-30
4018	LPA	ENSG00000198670	1.13e-28
146894	CD300LG	ENSG00000161649	8.18e-27
84226	C2orf16	ENSG00000221843	1.11e-26
11321	GPN1	ENSG00000198522	1.5500000000000002e-26
350	APOH	ENSG00000091583	1.0399999999999998e-23
8890	EIF2B4	ENSG00000115211	6.39e-22
221037	JMJD1C	ENSG00000171988	2.14e-21
23461	ABCA5	ENSG00000154265	6.45e-18
1071	CETP	ENSG00000087237	7.1e-18
23173	METAP1	ENSG00000164024	7.84e-18
64241	ABCG8	ENSG00000143921	3.33e-16
728780	ANKDD1B	ENSG00000189045	4.67e-16
4318	MMP9	ENSG00000100985	1.64e-15
10087	CERT1	ENSG00000113163	4.05e-15
64240	ABCG5	ENSG00000138075	4.44e-15
6580	SLC22A1	ENSG00000175003	1.2e-14
113201	GOLM2	ENSG00000166734	4.24e-14
78992	YIPF2	ENSG00000130733	4.57e-14
169436	STKLD1	ENSG00000281245	1.48e-13
84277	DNAJC30	ENSG00000176410	2.06e-12
94137	RP1L1	ENSG00000183638	3.17e-12
83650	SLC35G5	ENSG00000285084	6.91e-12
57159	TRIM54	ENSG00000138100	9.07e-12
256006	ANKRD31	ENSG00000145700	2.7e-11
5140	PDE3B	ENSG00000152270	3.14e-11
343263	MYBPHL	ENSG00000221986	3.26e-11
6494	SIPA1	ENSG00000213445	1.51e-10
25764	HYPK	ENSG00000242028	1.59e-10
161497	STRC	ENSG00000242866	2.88e-10
134359	POC5	ENSG00000152359	3.65e-10
2696	GIPR	ENSG00000010310	5.45e-10
10019	SH2B3	ENSG00000111252	5.69e-10
22837	COBLL1	ENSG00000082438	6.73e-10
83706	FERMT3	ENSG00000149781	9.05e-10
117155	CATSPER2	ENSG00000166762	9.63e-10
2923	PDIA3	ENSG00000167004	1.32e-09
80237	ELL3	ENSG00000128886	1.46e-09
3837	KPNB1	ENSG00000108424	1.52e-09
5331	PLCB3	ENSG00000149782	1.64e-09
125931	CEACAM20	ENSG00000273777	1.68e-09
8884	SLC5A6	ENSG00000138074	2.21e-09
9122	SLC16A4	ENSG00000168679	1.73e-08
60485	SAV1	ENSG00000151748	1.59e-07
222967	RSPH10B	ENSG00000155026	1.59e-07
54439	RBM27	ENSG00000091009	1.59e-07
246243	RNASEH1	ENSG00000171865	1.59e-07
7389	UROD	ENSG00000126088	1.59e-07
6578	SLCO2A1	ENSG00000174640	1.59e-07
1429	CRYZ	ENSG00000116791	1.59e-07
51005	AMDHD2	ENSG00000162066	1.59e-07
56931	DUS3L	ENSG00000141994	1.59e-07
9451	EIF2AK3	ENSG00000172071	1.59e-07
152877	FAM53A	ENSG00000174137	1.59e-07
2617	GARS1	ENSG00000106105	1.59e-07
127534	GJB4	ENSG00000189433	1.59e-07
3096	HIVEP1	ENSG00000095951	1.59e-07
144983	HNRNPA1L2	ENSG00000139675	1.59e-07
338657	CENATAC	ENSG00000280975	1.59e-07
23247	KATNIP	ENSG00000047578	1.59e-07
9534	ZNF254	ENSG00000213096	1.59e-07
9060	PAPSS2	ENSG00000198682	1.59e-07
64866	CDCP1	ENSG00000163814	1.59e-07
3990	LIPC	ENSG00000166035	1.59e-07
23175	LPIN1	ENSG00000134324	1.59e-07
136371	ASB10	ENSG00000146926	1.59e-07
55341	LSG1	ENSG00000041802	1.59e-07
151963	MB21D2	ENSG00000180611	1.59e-07
51537	MTFP1	ENSG00000242114	1.59e-07
9891	NUAK1	ENSG00000074590	1.59e-07
341277	OVCH2	ENSG00000183378	1.59e-07
23154	NCDN	ENSG00000020129	1.59e-07
28965	SLC27A6	ENSG00000113396	1.65e-07
138065	RNF183	ENSG00000165188	3.05e-07
55704	CCDC88A	ENSG00000115355	7.88e-07
5729	PTGDR	ENSG00000168229	9.24e-07
