Entrez	Gene Symbol	P-value	Beta
26052	DNM3	4e-265	0.1570992
11252	PACSIN2	4e-148	0.09356691
81027	TUBB1	1e-134	1.298172
163	AP2B1	1e-99	0.1002962
84790	TUBA1C	3e-98	0.144808
148823	GCSAML	5.000000000000001e-75	0.1275088
506	ATP5F1B	1e-67	0.06604341
128611	ZNF831	3e-61	0.4589503
55619	DOCK10	6e-61	0.1105726
10666	CD226	2e-59	0.05838445
7171	TPM4	2e-58	0.2230131
8528	DDO	2e-55	0.05645892
221037	JMJD1C	3e-51	0.05482214
55063	ZCWPW1	5e-51	0.06867336
51012	PRELID3B	3e-49	0.1796701
342618	SLFN14	6e-48	0.05760199
8882	ZPR1	4e-47	0.07616955
79774	GRTP1	4.000000000000001e-45	0.05075002
90459	ERI1	4e-41	0.05903836
8328	GFI1B	4e-40	0.2802819
8997	KALRN	4e-36	0.05236807
55604	CARMIL1	7e-35	0.04454812
10954	PDIA5	5e-34	0.04485619
1523	CUX1	7.0000000000000006e-34	0.3167943
7168	TPM1	7.0000000000000006e-34	0.0476788
85440	DOCK7	9e-33	0.04483325
54879	ST7L	9e-31	0.04132653
23143	LRCH1	3e-30	0.0426682
91768	CABLES1	6e-30	0.04086074
8402	SLC25A11	1.9999999999999998e-26	0.07337288
10109	ARPC2	6e-26	0.04532296
2149	F2R	8.000000000000001e-23	0.08419079
830	CAPZA2	9.000000000000001e-23	0.04121992
25893	TRIM58	5e-22	0.04038865
23338	JADE2	6e-22	0.03516663
2812	GP1BB	9e-22	0.04045529
55711	FAR2	1e-21	0.03439956
4815	NINJ2	9e-21	0.03424022
25914	RTTN	3e-20	0.1620361
29072	SETD2	6e-20	0.04532362
100507436	MICA	1e-19	0.03244427
84289	ING5	3e-19	0.0327131
7409	VAV1	4e-19	0.1480016
57787	MARK4	1e-18	0.03377579
10723	SLC12A7	1e-18	0.03195326
10867	TSPAN9	1e-18	0.03242294
55363	HEMGN	2e-18	0.03270401
23199	GSE1	3e-18	0.05961325
85377	MICALL1	7e-18	0.08094431
54453	RIN2	3e-17	0.1902425
8029	CUBN	6e-17	0.03044427
87	ACTN1	1e-16	0.3333976
2207	FCER1G	1e-16	0.04849644
79683	ZDHHC14	2e-16	0.03269938
54855	TENT5C	6e-16	0.03500024
9717	SEC14L5	2e-15	0.02899352
81704	DOCK8	5e-15	0.02815775
9844	ELMO1	6e-15	0.0359535
30845	EHD3	9e-15	0.2324107
8821	INPP4B	2e-14	0.02838224
83641	FAM107B	2e-14	0.02935798
91181	NUP210L	5e-14	0.02704886
2869	GRK5	7e-14	0.0416716
2814	GP5	1e-13	0.03192107
10788	IQGAP2	2e-13	0.0270446
375033	PEAR1	2e-13	0.04693609
6006	RHCE	4e-13	0.02634887
8019	BRD3	4e-13	0.02986666
6484	ST3GAL4	4e-13	0.02633343
1399	CRKL	7e-13	0.1828325
23243	ANKRD28	1e-12	0.02712833
7874	USP7	1e-12	0.0334153
10420	TESK2	3e-12	0.02940687
164684	WBP2NL	3e-12	0.02731753
23236	PLCB1	3e-12	0.02509938
6311	ATXN2	4e-12	0.02893251
128646	SIRPD	5e-12	0.03017378
6850	SYK	2e-11	0.02431415
63976	PRDM16	2e-11	0.02859096
8407	TAGLN2	2e-11	0.02413371
9911	TMCC2	4e-11	0.02437931
51429	SNX9	4e-11	0.05037571
7294	TXK	5e-11	0.02874126
6786	STIM1	8e-11	0.02578378
80737	VWA7	9e-11	0.03949006
23075	SWAP70	9e-11	0.0236099
1201	CLN3	1e-10	0.03486707
222484	LNX2	1e-10	0.05435389
10673	TNFSF13B	2e-10	0.08551606
6497	SKI	2e-10	0.02989036
9881	TRANK1	2e-10	0.02626019
7094	TLN1	3e-10	0.02451837
8451	CUL4A	4e-10	0.02646397
9727	RAB11FIP3	5e-10	0.04164062
9779	TBC1D5	5e-10	0.02708684
23604	DAPK2	6e-10	0.2472325
28	ABO	7e-10	0.02880571
9874	TLK1	7e-10	0.02591091
23261	CAMTA1	9e-10	0.0231877
5336	PLCG2	9e-10	0.03219974
22863	ATG14	9e-10	0.03767276
8440	NCK2	1e-09	0.02234978
54456	MOV10L1	1e-09	0.0226832
23648	SSBP3	2e-09	0.03296236
2972	BRF1	3e-09	0.0230355
57178	ZMIZ1	4e-09	0.06102558
2309	FOXO3	4e-09	0.0236215
79987	SVEP1	5e-09	0.06225402
23240	TMEM131L	7e-09	0.05887671
57153	SLC44A2	8e-09	0.02517319
