Entrez	Gene Symbol	Ensembl ID	P-value
395	ARHGAP6	ENSG00000047648	1.01e-06
8698	S1PR4	ENSG00000125910	2.51e-06
64403	CDH24	ENSG00000139880	1.49e-05
7348	UPK1B	ENSG00000114638	1.87e-05
81887	LAS1L	ENSG00000001497	2.55e-05
7433	VIPR1	ENSG00000114812	2.96e-05
27284	SULT1B1	ENSG00000173597	3.12e-05
3930	LBR	ENSG00000143815	3.17e-05
81931	ZNF93	ENSG00000184635	4.01e-05
79956	ERMP1	ENSG00000099219	5.7e-05
91807	MYLK3	ENSG00000140795	6.06e-05
126306	JSRP1	ENSG00000167476	7.23e-05
9333	TGM5	ENSG00000104055	7.3e-05
83889	WDR87	ENSG00000171804	8.55e-05
90933	TRIM41	ENSG00000146063	8.62e-05
27089	UQCRQ	ENSG00000164405	9.26e-05
