Entrez	Gene Symbol	P-value	Beta
10767	HBS1L	5e-233	0.1357089
578	BAK1	3e-171	0.1113763
10171	RCL1	7e-151	0.1356046
7066	THPO	4e-74	0.1550234
80018	NAA25	7e-58	0.1268218
283152	DRC12	1e-57	0.065799
80305	TRABD	2e-55	0.1121087
148823	GCSAML	4e-43	0.09746174
5437	POLR2H	9e-42	0.07660589
7015	TERT	2e-41	0.05365946
84749	USP30	5.9999999999999996e-40	0.04919149
5351	PLOD1	2e-38	0.04850045
8315	BRAP	2e-35	0.5915532
23293	SMG6	5e-33	0.04590243
867	CBL	3e-32	0.04866929
63892	THADA	6e-32	0.08249128
57130	ATP13A1	4e-31	0.08285124
596	BCL2	9e-31	0.1239407
10257	ABCC4	3e-30	0.04226349
80762	NDFIP1	1.0000000000000001e-29	0.04289569
1029	CDKN2A	6e-29	0.04550482
2078	ERG	1.9999999999999997e-28	0.05728317
3106	HLA-B	1.9999999999999997e-28	0.08786675
8328	GFI1B	6e-27	0.2309338
57787	MARK4	9e-27	0.04524077
4863	NPAT	9.999999999999999e-27	0.04004646
4130	MAP1A	1.9999999999999998e-26	0.1223192
124540	MSI2	6e-26	0.09090811
23186	RCOR1	6e-26	0.04264941
23236	PLCB1	6e-25	0.03782869
51272	BET1L	3e-24	0.04483173
2122	MECOM	5e-24	0.03793656
63976	PRDM16	7.000000000000001e-24	0.04387502
55363	HEMGN	1e-22	0.03717625
85366	MYLK2	5e-22	0.03854436
7171	TPM4	7e-22	0.1365312
91768	CABLES1	9e-22	0.0351008
2646	GCKR	1e-21	0.03560478
50650	ARHGEF3	2e-21	0.03542415
9938	ARHGAP25	5e-21	0.04020253
161882	ZFPM1	1e-19	0.0418761
23495	TNFRSF13B	1e-19	0.2026117
196740	VSTM4	3e-19	0.0387588
5890	RAD51B	7e-19	0.04376755
55604	CARMIL1	7e-19	0.03416289
1950	EGF	8e-19	0.03342724
30845	EHD3	1e-18	0.0360763
5062	PAK2	3e-18	0.03266217
10666	CD226	2e-17	0.03110678
10053	AP1M2	2e-17	0.03128199
54887	BLTP3A	2e-17	0.04212671
342618	SLFN14	3e-17	0.04060222
2113	ETS1	6e-17	0.03133689
7132	TNFRSF1A	2e-16	0.03047956
2938	GSTA1	4e-16	0.02995429
4330	MN1	6e-16	0.03286007
128646	SIRPD	1e-15	0.03680846
10420	TESK2	2e-15	0.03171634
125950	RAVER1	2e-15	0.06337232
9734	HDAC9	2e-14	0.03433184
4209	MEF2D	2e-14	0.0295196
5341	PLEK	2e-14	0.15026
57484	RNF150	3e-14	0.02794252
79890	RIN3	3e-14	0.03535423
2768	GNA12	3e-14	0.02813604
23383	MAU2	4e-14	0.03744309
93624	TADA2B	4e-14	0.02841025
57609	DIP2B	4e-14	0.0295376
217	ALDH2	5e-14	0.4213545
11030	RBPMS	5e-14	0.03141117
4650	MYO9B	9e-14	0.02795959
51564	HDAC7	1e-13	0.02957638
3717	JAK2	1e-13	0.4091
10644	IGF2BP2	1e-13	0.03068133
28966	SNX24	2e-13	0.02728887
55063	ZCWPW1	5e-13	0.03327809
9779	TBC1D5	5e-13	0.03032733
57091	CASS4	7e-13	0.04326765
56952	PRTFDC1	7e-13	0.02712682
8402	SLC25A11	1e-12	0.04995122
10198	MPHOSPH9	1e-12	0.0319494
3705	ITPK1	2e-12	0.04147957
23279	NUP160	2e-12	0.02640469
10673	TNFSF13B	2e-12	0.0970577
10726	NUDC	2e-12	0.07717716
22874	PLEKHA6	2e-12	0.03067111
1523	CUX1	4e-12	0.1843694
128989	TANGO2	5e-12	0.02864601
8527	DGKD	5e-12	0.03923927
51196	PLCE1	9e-12	0.02519623
8997	KALRN	1e-11	0.03009294
3480	IGF1R	1e-11	0.03543915
1602	DACH1	2e-11	0.02523779
57210	SLC45A4	3e-11	0.02776526
4055	LTBR	3e-11	0.02488397
94	ACVRL1	4e-11	0.02877429
832	CAPZB	4e-11	0.02539743
830	CAPZA2	5e-11	0.02487055
29941	PKN3	6e-11	0.03391913
114818	KLHL29	7e-11	0.03070206
10954	PDIA5	7e-11	0.02445101
80339	PNPLA3	7e-11	0.02901757
91452	ACBD5	1e-10	0.03035086
219654	ZCCHC24	1e-10	0.03848108
945	CD33	1e-10	0.02507022
4815	NINJ2	1e-10	0.02456752
28	ABO	2e-10	0.04763889
7036	TFR2	2e-10	0.0242055
23199	GSE1	2e-10	0.03564258
345	APOC3	2e-10	0.03454995
861	RUNX1	3e-10	0.02401558
348180	CTU2	3e-10	0.03665218
57515	SERINC1	3e-10	0.02307726
729830	FHIP1A	4e-10	0.0236165
5794	PTPRH	5e-10	0.1052062
25953	PNKD	6e-10	0.02356192
5029	P2RY2	6e-10	0.0230823
8654	PDE5A	6e-10	0.02261016
3899	AFF3	6e-10	0.02357079
9415	FADS2	9e-10	0.02313224
7704	ZBTB16	1e-09	0.0597131
57669	EPB41L5	1e-09	0.02753467
84159	ARID5B	1e-09	0.02286182
1373	CPS1	1e-09	0.02410037
89795	NAV3	2e-09	0.02606521
6311	ATXN2	2e-09	0.02650809
85439	STON2	2e-09	0.02390486
3083	HGFAC	3e-09	0.0226498
1909	EDNRA	3e-09	0.02510091
91937	TIMD4	4e-09	0.02266806
8347	H2BC4	5e-09	0.02950584
4899	NRF1	6e-09	0.0359149
11200	CHEK2	6e-09	0.2310512
91828	EXOC3L4	7e-09	0.02500223
