Entrez	Gene Symbol	Ensembl ID	P-value
9388	LIPG	ENSG00000101670	9.12e-78
338	APOB	ENSG00000084674	1.8100000000000002e-56
27329	ANGPTL3	ENSG00000132855	1.18e-46
348	APOE	ENSG00000130203	2.61e-41
23387	SIK3	ENSG00000160584	1.5e-35
55908	ANGPTL8	ENSG00000130173	2.78e-32
3990	LIPC	ENSG00000166035	4.59e-30
11321	GPN1	ENSG00000198522	1.48e-29
53345	TM6SF2	ENSG00000213996	7.16e-27
1463	NCAN	ENSG00000130287	5.05e-22
19	ABCA1	ENSG00000165029	5.62e-19
335	APOA1	ENSG00000118137	1.53e-17
84811	BUD13	ENSG00000137656	3.35e-17
116519	APOA5	ENSG00000110243	7.59e-17
8890	EIF2B4	ENSG00000115211	6.48e-16
26160	IFT172	ENSG00000138002	8.21e-16
8882	ZPR1	ENSG00000109917	1.21e-15
28983	TMPRSS11E	ENSG00000274058	3.43e-15
146894	CD300LG	ENSG00000161649	9.88e-15
949	SCARB1	ENSG00000073060	2.45e-12
6927	HNF1A	ENSG00000135100	2.48e-12
3172	HNF4A	ENSG00000101076	4.43e-12
57678	GPAM	ENSG00000119927	5.18e-12
57159	TRIM54	ENSG00000138100	5.95e-12
89910	UBE3B	ENSG00000151148	1.16e-11
8884	SLC5A6	ENSG00000138074	1.34e-11
326625	MMAB	ENSG00000139428	1.82e-11
150223	YDJC	ENSG00000161179	2.02e-11
2524	FUT2	ENSG00000176920	4.47e-11
94039	ZNF101	ENSG00000181896	8.56e-11
337	APOA4	ENSG00000110244	1.1e-10
54905	CYP2W1	ENSG00000073067	1.75e-10
23788	MTCH2	ENSG00000285121	2.16e-10
1109	AKR1C4	ENSG00000198610	2.49e-10
4023	LPL	ENSG00000175445	3.91e-10
284358	MAMSTR	ENSG00000176909	4.44e-10
10087	CERT1	ENSG00000113163	7.21e-10
255738	PCSK9	ENSG00000169174	1.07e-09
7448	VTN	ENSG00000109072	1.76e-09
9709	HERPUD1	ENSG00000051108	2.16e-09
134359	POC5	ENSG00000152359	2.75e-09
51085	MLXIPL	ENSG00000009950	6.18e-09
