Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	2.18e-294
345	APOC3	ENSG00000110245	8.02e-101
4018	LPA	ENSG00000198670	1.0499999999999999e-94
4023	LPL	ENSG00000175445	5.16e-90
11183	MAP4K5	ENSG00000012983	6.940000000000001e-79
51085	MLXIPL	ENSG00000009950	1.37e-68
9031	BAZ1B	ENSG00000009954	4.94e-58
338	APOB	ENSG00000084674	9.32e-58
116519	APOA5	ENSG00000110243	1.06e-57
8882	ZPR1	ENSG00000109917	1.64e-56
84811	BUD13	ENSG00000137656	4.779999999999999e-52
6580	SLC22A1	ENSG00000175003	2.89e-41
84226	C2orf16	ENSG00000221843	2.88e-38
11321	GPN1	ENSG00000198522	4.89e-38
255738	PCSK9	ENSG00000169174	1.53e-33
350	APOH	ENSG00000091583	5.78e-33
5049	PAFAH1B2	ENSG00000168092	7.570000000000001e-31
51129	ANGPTL4	ENSG00000167772	1.6999999999999998e-30
337	APOA4	ENSG00000110244	1.23e-27
1071	CETP	ENSG00000087237	1.48e-25
587	BCAT2	ENSG00000105552	2.31e-25
8890	EIF2B4	ENSG00000115211	6.64e-25
26160	IFT172	ENSG00000138002	2.6699999999999998e-24
23624	CBLC	ENSG00000142273	1.07e-20
221037	JMJD1C	ENSG00000171988	5.54e-20
23173	METAP1	ENSG00000164024	2.39e-18
22837	COBLL1	ENSG00000082438	1.42e-16
5140	PDE3B	ENSG00000152270	2.45e-16
146894	CD300LG	ENSG00000161649	8.15e-16
23460	ABCA6	ENSG00000154262	2.36e-15
57159	TRIM54	ENSG00000138100	2.21e-14
2696	GIPR	ENSG00000010310	4.44e-14
113201	GOLM2	ENSG00000166734	8.24e-14
5340	PLG	ENSG00000122194	1.03e-13
94137	RP1L1	ENSG00000183638	1.99e-13
84277	DNAJC30	ENSG00000176410	5.7e-13
3949	LDLR	ENSG00000130164	8.94e-13
8884	SLC5A6	ENSG00000138074	2.42e-12
169436	STKLD1	ENSG00000281245	2.12e-11
5817	PVR	ENSG00000073008	4.48e-11
9919	SEC16A	ENSG00000148396	5.65e-11
25764	HYPK	ENSG00000242028	8.21e-11
23203	PMPCA	ENSG00000165688	2.93e-10
161497	STRC	ENSG00000242866	3.02e-10
6494	SIPA1	ENSG00000213445	7.68e-10
83650	SLC35G5	ENSG00000285084	8.35e-10
117155	CATSPER2	ENSG00000166762	9.45e-10
83706	FERMT3	ENSG00000149781	1.11e-09
23461	ABCA5	ENSG00000154265	1.16e-09
2923	PDIA3	ENSG00000167004	1.25e-09
5468	PPARG	ENSG00000132170	1.65e-09
80237	ELL3	ENSG00000128886	2.02e-09
7158	TP53BP1	ENSG00000067369	2.15e-09
6261	RYR1	ENSG00000196218	2.47e-09
6621	SNAPC4	ENSG00000165684	2.77e-09
5729	PTGDR	ENSG00000168229	3.65e-09
1374	CPT1A	ENSG00000110090	4.34e-09
29989	OBP2B	ENSG00000280584	5.7e-09
5331	PLCB3	ENSG00000149782	8.41e-09
8481	OFD1	ENSG00000046651	1.65e-07
64848	YTHDC2	ENSG00000047188	3.23e-07
201134	CEP112	ENSG00000154240	5.39e-07
6187	RPS2	ENSG00000140988	8.63e-07
29964	PRICKLE4	ENSG00000278224	8.63e-07
1938	EEF2	ENSG00000167658	8.63e-07
9425	CDYL	ENSG00000153046	8.63e-07
9936	CD302	ENSG00000241399	8.63e-07
79927	FAM110D	ENSG00000197245	8.63e-07
10964	IFI44L	ENSG00000137959	8.63e-07
4597	MVD	ENSG00000167508	8.63e-07
51759	C9orf78	ENSG00000136819	8.63e-07
7424	VEGFC	ENSG00000150630	8.63e-07
1825	DSC3	ENSG00000134762	8.63e-07
