Entrez	Gene Symbol	Ensembl ID	P-value
94239	H2AZ2	ENSG00000105968	1.19e-07
146909	KIF18B	ENSG00000186185	3.48e-07
23262	PPIP5K2	ENSG00000145725	1.38e-05
130367	SGPP2	ENSG00000163082	1.58e-05
390271	OR8B3	ENSG00000284609	2.18e-05
349136	WDR86	ENSG00000187260	3.5e-05
1277	COL1A1	ENSG00000108821	3.54e-05
1890	TYMP	ENSG00000025708	3.61e-05
389400	GFRAL	ENSG00000187871	3.63e-05
9092	SART1	ENSG00000175467	3.75e-05
23430	TPSD1	ENSG00000095917	4.31e-05
85451	UNK	ENSG00000132478	4.47e-05
254359	ZDHHC24	ENSG00000174165	4.53e-05
22997	IGSF9B	ENSG00000080854	4.53e-05
4179	CD46	ENSG00000117335	4.6e-05
50804	MYEF2	ENSG00000104177	5.16e-05
387082	SUMO4	ENSG00000177688	5.33e-05
51251	NT5C3A	ENSG00000122643	5.67e-05
4642	MYO1D	ENSG00000176658	6.2e-05
79774	GRTP1	ENSG00000139835	6.72e-05
23312	DMXL2	ENSG00000104093	6.99e-05
23596	OPN3	ENSG00000054277	7.02e-05
7941	PLA2G7	ENSG00000146070	7.55e-05
2847	MCHR1	ENSG00000128285	8.71e-05
5411	PNN	ENSG00000100941	9.21e-05
11047	ADRM1	ENSG00000130706	9.26e-05
120586	OR8I2	ENSG00000172154	9.35e-05
