Entrez	Gene Symbol	P-value	Beta
5213	PFKM	4e-114	0.120635
5214	PFKP	3e-87	0.0839996
5313	PKLR	8.999999999999999e-32	0.470866
5211	PFKL	1e-31	0.110966
283971	CLEC18C	1.9999999999999998e-26	0.067458
50650	ARHGEF3	1e-20	0.0392876
2646	GCKR	6e-19	0.0376021
8328	GFI1B	2e-12	0.0624686
53335	BCL11A	2e-11	0.0381189
28	ABO	1e-10	0.0344912
133686	NADK2	1e-10	0.0877185
1378	CR1	3e-10	0.0349883
54768	HYDIN	4e-10	0.191178
10320	IKZF1	3e-09	0.024809
147339	ARK2N	7e-09	0.027501
8140	SLC7A5	1e-08	0.0278847
10767	HBS1L	3e-08	0.0260697
