Entrez	Gene Symbol	Ensembl ID	P-value
81027	TUBB1	ENSG00000101162	2.2e-307
3717	JAK2	ENSG00000096968	1.84e-129
171023	ASXL1	ENSG00000171456	4.9100000000000005e-64
163259	DENND2C	ENSG00000175984	1.2e-51
81704	DOCK8	ENSG00000107099	8.78e-46
2811	GP1BA	ENSG00000185245	2.32e-44
54790	TET2	ENSG00000168769	2.68e-30
948	CD36	ENSG00000135218	1.99e-27
6427	SRSF2	ENSG00000161547	1.2300000000000002e-21
345	APOC3	ENSG00000110245	3.49e-20
9342	SNAP29	ENSG00000099940	5.2e-16
116519	APOA5	ENSG00000110243	1.03e-15
10788	IQGAP2	ENSG00000145703	1.72e-15
342618	SLFN14	ENSG00000236320	8.8e-15
9909	DENND4B	ENSG00000198837	9.29e-15
140876	RIPOR3	ENSG00000042062	1.3e-14
5777	PTPN6	ENSG00000111679	2.28e-14
51807	TUBA8	ENSG00000183785	3.9e-14
8328	GFI1B	ENSG00000165702	7.76e-14
80301	PLEKHO2	ENSG00000241839	1.36e-13
23215	PRRC2C	ENSG00000117523	5.19e-13
116154	PHACTR3	ENSG00000087495	3.14e-12
51379	CRLF3	ENSG00000176390	3.83e-12
80005	DOCK5	ENSG00000147459	3.97e-12
117143	TADA1	ENSG00000152382	5.14e-12
2812	GP1BB	ENSG00000203618	6.32e-12
11200	CHEK2	ENSG00000183765	1.08e-11
4864	NPC1	ENSG00000141458	1.66e-11
811	CALR	ENSG00000179218	1.68e-11
