Entrez	Gene Symbol	P-value	Beta
4018	LPA	9e-141	0.216304
8854	ALDH1A2	1e-132	0.116471
28	ABO	4.000000000000001e-45	0.0846791
255738	PCSK9	9e-42	0.240473
51085	MLXIPL	2e-31	0.0805706
350	APOH	3e-30	0.15432
23460	ABCA6	6.999999999999999e-30	0.177671
2646	GCKR	4.0000000000000003e-29	0.0532038
8882	ZPR1	9.999999999999999e-29	0.0760474
4023	LPL	1e-15	0.0615167
84166	NLRC5	7e-15	0.106273
3117	HLA-DQA1	7e-14	0.0370589
5265	SERPINA1	7e-12	0.112967
25813	SAMM50	7e-11	0.0396576
221037	JMJD1C	8e-11	0.0302045
89894	TMEM116	2e-10	0.0512299
64241	ABCG8	3e-10	0.0615361
6580	SLC22A1	7e-10	0.123412
