Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	1.51e-176
9388	LIPG	ENSG00000101670	1.78e-65
11183	MAP4K5	ENSG00000012983	2.96e-46
23387	SIK3	ENSG00000160584	1.6e-45
19	ABCA1	ENSG00000165029	2.91e-38
146894	CD300LG	ENSG00000161649	2.53e-27
335	APOA1	ENSG00000118137	5.3500000000000006e-27
27329	ANGPTL3	ENSG00000132855	1.06e-26
55908	ANGPTL8	ENSG00000130173	2.14e-26
345	APOC3	ENSG00000110245	1.27e-25
51129	ANGPTL4	ENSG00000167772	6.31e-23
3172	HNF4A	ENSG00000101076	4.72e-22
9709	HERPUD1	ENSG00000051108	3.06e-20
338	APOB	ENSG00000084674	4.49e-20
3931	LCAT	ENSG00000213398	1.02e-18
150223	YDJC	ENSG00000161179	6.9e-15
53345	TM6SF2	ENSG00000213996	7.62e-15
57678	GPAM	ENSG00000119927	1.25e-14
348	APOE	ENSG00000130203	1.7e-14
26160	IFT172	ENSG00000138002	4.42e-13
8890	EIF2B4	ENSG00000115211	4.83e-13
23788	MTCH2	ENSG00000285121	5.26e-13
5049	PAFAH1B2	ENSG00000168092	6.97e-13
6559	SLC12A3	ENSG00000070915	1.07e-12
1463	NCAN	ENSG00000130287	1.83e-12
29956	CERS2	ENSG00000143418	3.3e-11
8567	MADD	ENSG00000110514	3.54e-11
326625	MMAB	ENSG00000139428	8.73e-11
89910	UBE3B	ENSG00000151148	1.13e-10
10990	LILRB5	ENSG00000278437	1.41e-10
64116	SLC39A8	ENSG00000138821	1.6e-10
10062	NR1H3	ENSG00000025434	3.11e-10
337	APOA4	ENSG00000110244	4.45e-10
54920	DUS2	ENSG00000167264	4.74e-10
5913	RAPSN	ENSG00000165917	5.02e-10
53	ACP2	ENSG00000134575	5.96e-10
4023	LPL	ENSG00000175445	1.05e-09
6560	SLC12A4	ENSG00000124067	2.38e-09
57159	TRIM54	ENSG00000138100	2.47e-09
3717	JAK2	ENSG00000096968	4.77e-09
8884	SLC5A6	ENSG00000138074	6.59e-09
6688	SPI1	ENSG00000066336	6.86e-09
123904	NRN1L	ENSG00000188038	7.72e-09
754	PTTG1IP	ENSG00000183255	9.52e-09
