Entrez	Gene Symbol	P-value	Beta
64283	ARHGEF28	9e-20	
24149	ZNF318	3e-18	
404672	GTF2H5	1e-13	
2070	EYA4	3e-13	
11078	TRIOBP	4e-12	
23187	PHLDB1	4e-12	
8871	SYNJ2	3e-11	
375611	SLC26A5	3e-11	
27161	AGO2	6e-11	
7275	TUB	1e-10	
83892	KCTD10	2e-10	
80115	BAIAP2L2	6e-10	
22795	NID2	1e-09	
645104	CLRN2	1e-09	
84159	ARID5B	1e-09	
6711	SPTBN1	2e-09	
360200	TMPRSS9	4e-09	
4008	LMO7	7e-09	
2915	GRM5	1e-08	
37	ACADVL	1e-08	
222235	FBXL13	1e-08	
25794	FSCN2	2e-08	
22885	ABLIM3	2e-08	
23139	MAST2	2e-08	
23245	ASTN2	2e-08	
80323	CCDC68	3e-08	
23464	GCAT	7e-08	
57706	DENND1A	8e-08	
2887	GRB10	8e-08	
54908	SPDL1	8e-08	
1488	CTBP2	9e-08	
79068	FTO	1e-07	
286676	ILDR1	1e-07	
3117	HLA-DQA1	1e-07	
92421	CHMP4C	2e-07	
2280	FKBP1A	2e-07	
54536	EXOC6	4e-07	
83715	ESPN	4e-07	
64072	CDH23	5e-07	
