Entrez	Gene Symbol	P-value	Beta
221692	PHACTR1	1e-47	0.04533444
4018	LPA	8e-44	0.09323437
1952	CELSR2	3e-26	0.039965924
65065	NBEAL1	2e-20	0.04641736
10933	MORF4L1	6e-18	0.02709806
6597	SMARCA4	9e-17	0.04284032
8613	PLPP3	1e-15	0.04447485
1029	CDKN2A	2e-15	0.026062204
375056	MIA3	4e-14	0.024616504
3988	LIPA	2e-13	0.023518132
28	ABO	6e-13	0.028348615
57608	JCAD	2e-12	0.021972513
490	ATP2B1	4e-12	0.026825063
348	APOE	1e-11	0.04019215
1284	COL4A2	1e-11	0.02379676
4846	NOS3	2e-10	0.04032774
3570	IL6R	3e-10	0.01963079
22808	MRAS	4e-10	0.026273234
4088	SMAD3	5e-10	0.02385501
2982	GUCY1A1	6e-10	0.02472028
6582	SLC22A2	7e-10	0.019767748
23075	SWAP70	1e-09	0.018831193
3949	LDLR	4e-09	0.01821436
84273	NOA1	6e-09	0.021896217
22978	NT5C2	1e-08	0.026745109
2242	FES	1e-08	0.017656552
64241	ABCG8	2e-08	0.035821524
7145	TNS1	2e-08	0.017663158
54828	BCAS3	2e-08	0.023816451
23293	SMG6	3e-08	0.017907793
1909	EDNRA	3e-08	0.023869816
152273	FGD5	4e-08	0.017359849
