Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	2.84e-114
23624	CBLC	ENSG00000142273	1.08e-98
255738	PCSK9	ENSG00000169174	1.96e-88
338	APOB	ENSG00000084674	5.23e-63
5817	PVR	ENSG00000073008	8.39e-44
3949	LDLR	ENSG00000130164	1.04e-34
78992	YIPF2	ENSG00000130733	1.29e-24
728780	ANKDD1B	ENSG00000189045	6.649999999999999e-23
10087	CERT1	ENSG00000113163	1.1200000000000001e-22
343263	MYBPHL	ENSG00000221986	1.59e-22
64241	ABCG8	ENSG00000143921	2.64e-22
64240	ABCG5	ENSG00000138075	2.88e-20
23460	ABCA6	ENSG00000154262	5.49e-20
53345	TM6SF2	ENSG00000213996	7.52e-20
4023	LPL	ENSG00000175445	9.39e-20
1463	NCAN	ENSG00000130287	9.06e-19
134359	POC5	ENSG00000152359	1.07e-18
125931	CEACAM20	ENSG00000273777	1.03e-17
256006	ANKRD31	ENSG00000145700	1.48e-15
3837	KPNB1	ENSG00000108424	7.83e-13
284612	SYPL2	ENSG00000143028	8.26e-13
146894	CD300LG	ENSG00000161649	8.07e-12
169436	STKLD1	ENSG00000281245	9.85e-12
94039	ZNF101	ENSG00000181896	4.43e-11
353355	ZNF233	ENSG00000159915	6.17e-11
57678	GPAM	ENSG00000119927	2.19e-10
221037	JMJD1C	ENSG00000171988	2.64e-10
1952	CELSR2	ENSG00000143126	3.01e-10
7771	ZNF112	ENSG00000062370	3.13e-10
51129	ANGPTL4	ENSG00000167772	3.62e-10
7772	ZNF229	ENSG00000278318	6.97e-10
11129	CLASRP	ENSG00000104859	7.27e-10
10019	SH2B3	ENSG00000111252	1.01e-09
23461	ABCA5	ENSG00000154265	1.33e-09
2524	FUT2	ENSG00000176920	2.98e-09
29881	NPC1L1	ENSG00000015520	2.87e-06
