Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-147	0.11447
9388	LIPG	6e-61	0.311288
338	APOB	1e-37	0.0684769
23387	SIK3	2e-35	0.0685756
746	TMEM258	3e-33	0.054399
51129	ANGPTL4	3.0000000000000003e-31	0.17971
84166	NLRC5	6.0000000000000005e-31	0.147195
146894	CD300LG	9.999999999999999e-29	0.136888
2590	GALNT2	1.9999999999999998e-26	0.0472037
3172	HNF4A	1.0000000000000001e-23	0.126074
949	SCARB1	6e-20	0.0430308
57678	GPAM	2e-19	0.0434535
19	ABCA1	7e-19	0.0436043
57572	DOCK6	4e-18	0.0704837
64116	SLC39A8	3e-17	0.069249
4023	LPL	9e-17	0.13656
2646	GCKR	1e-16	0.0366893
5913	RAPSN	1e-16	0.0382344
7398	USP1	1e-16	0.0378373
64757	MTARC1	5e-16	0.0384509
7227	TRPS1	9e-16	0.0353075
341	APOC1	2e-15	0.0473124
158219	TTC39B	4e-15	0.0493689
7332	UBE2L3	2e-12	0.0387956
283446	MYO1H	2e-11	0.0289338
220972	MARCHF8	4e-11	0.0307087
29956	CERS2	1e-10	0.0337887
3931	LCAT	4e-10	0.0747853
