Entrez	Gene Symbol	Ensembl ID	P-value
2217	FCGRT	ENSG00000104870	7.110000000000001e-129
84824	FCRLA	ENSG00000132185	4.93e-85
5639	PRRG2	ENSG00000126460	1.22e-80
11183	MAP4K5	ENSG00000012983	3.15e-72
127943	FCRLB	ENSG00000162746	9.200000000000001e-59
5265	SERPINA1	ENSG00000277377	2.05e-58
29886	SNX8	ENSG00000106266	1.22e-57
407977	TNFSF12-TNFSF13	ENSG00000248871	5.27e-55
2524	FUT2	ENSG00000176920	5.899999999999999e-54
23173	METAP1	ENSG00000164024	7.2e-45
57333	RCN3	ENSG00000142552	1.95e-39
864	RUNX3	ENSG00000020633	2.59e-39
8741	TNFSF13	ENSG00000161955	4.39e-39
284358	MAMSTR	ENSG00000176909	3.27e-38
23460	ABCA6	ENSG00000154262	1.37e-37
85302	FBF1	ENSG00000188878	8.15e-35
124997	WDR81	ENSG00000276021	1.76e-33
54899	PXK	ENSG00000168297	2.48e-32
8890	EIF2B4	ENSG00000115211	3.3300000000000003e-32
6462	SHBG	ENSG00000129214	4.14e-31
5468	PPARG	ENSG00000132170	1.2600000000000001e-29
23521	RPL13A	ENSG00000142541	6.920000000000001e-29
84226	C2orf16	ENSG00000221843	2.13e-28
23461	ABCA5	ENSG00000154265	1.18e-27
7187	TRAF3	ENSG00000131323	2.47e-27
113201	GOLM2	ENSG00000166734	3.1000000000000004e-26
1589	CYP21A2	ENSG00000235134	3.3300000000000003e-26
11321	GPN1	ENSG00000198522	5.01e-26
6198	RPS6KB1	ENSG00000108443	6.93e-26
23293	SMG6	ENSG00000070366	8.43e-26
284359	IZUMO1	ENSG00000182264	1.2699999999999999e-24
3083	HGFAC	ENSG00000109758	1.69e-24
22936	ELL2	ENSG00000118985	1.29e-23
23253	ANKRD12	ENSG00000101745	5.5e-22
2444	FRK	ENSG00000111816	6.5200000000000004e-21
58506	SCAF1	ENSG00000126461	2.36e-20
125	ADH1B	ENSG00000196616	4.69e-20
9919	SEC16A	ENSG00000148396	1.48e-19
54407	SLC38A2	ENSG00000134294	7.51e-19
22806	IKZF3	ENSG00000161405	9.01e-19
80757	TMEM121	ENSG00000184986	1.09e-18
57659	ZBTB4	ENSG00000283868	5.75e-18
23526	ARHGAP45	ENSG00000180448	1.04e-17
2213	FCGR2B	ENSG00000072694	3.2e-17
80010	RMI1	ENSG00000178966	3.22e-17
10788	IQGAP2	ENSG00000145703	4.75e-17
3661	IRF3	ENSG00000126456	2.64e-16
9507	ADAMTS4	ENSG00000158859	2.83e-16
23166	STAB1	ENSG00000010327	6.22e-16
55024	BANK1	ENSG00000153064	7.27e-16
57210	SLC45A4	ENSG00000022567	1.76e-15
57523	NYNRIN	ENSG00000205978	2.49e-15
25764	HYPK	ENSG00000242028	5.02e-15
10019	SH2B3	ENSG00000111252	5.7e-15
6688	SPI1	ENSG00000066336	6.32e-15
80237	ELL3	ENSG00000128886	8.32e-15
2923	PDIA3	ENSG00000167004	9.85e-15
79834	PEAK1	ENSG00000173517	1.02e-14
25970	SH2B1	ENSG00000178188	1.25e-14
1493	CTLA4	ENSG00000163599	2.03e-14
11273	ATXN2L	ENSG00000168488	2.61e-14
23203	PMPCA	ENSG00000165688	3.31e-14
55823	VPS11	ENSG00000280616	4.32e-14
57479	PRR12	ENSG00000126464	7.82e-14
24148	PRPF6	ENSG00000101161	8.52e-14
23495	TNFRSF13B	ENSG00000240505	1.29e-13
2214	FCGR3A	ENSG00000203747	1.37e-13
9736	USP34	ENSG00000115464	2.05e-13
161497	STRC	ENSG00000242866	2.19e-13
57159	TRIM54	ENSG00000138100	3.86e-13
7158	TP53BP1	ENSG00000067369	4.92e-13
117155	CATSPER2	ENSG00000166762	5.49e-13
3654	IRAK1	ENSG00000184216	5.69e-13
6687	SPG7	ENSG00000197912	6.7e-13
23788	MTCH2	ENSG00000285121	7.08e-13
57030	SLC17A7	ENSG00000104888	8.58e-13
3811	KIR3DL1	ENSG00000284589	8.98e-13
8884	SLC5A6	ENSG00000138074	1.1e-12
54620	FBXL19	ENSG00000099364	1.21e-12
23505	TMEM131	ENSG00000075568	1.34e-12
5523	PPP2R3A	ENSG00000073711	1.51e-12
1801	DPH1	ENSG00000108963	1.61e-12
5104	SERPINA5	ENSG00000188488	1.97e-12
11138	TBC1D8	ENSG00000204634	2.63e-12
7157	TP53	ENSG00000141510	2.69e-12
5545	PRB4	ENSG00000274839	3.07e-12
55876	GSDMB	ENSG00000073605	3.11e-12
7813	EVI5	ENSG00000067208	3.5e-12
23499	MACF1	ENSG00000127603	4.57e-12
201294	UNC13D	ENSG00000092929	6.02e-12
930	CD19	ENSG00000177455	8.7e-12
60385	TSKS	ENSG00000126467	8.78e-12
5891	MOK	ENSG00000080823	9.47e-12
55911	APOBR	ENSG00000184730	2.15e-11
10335	IRAG1	ENSG00000072952	2.25e-11
201292	TRIM65	ENSG00000141569	3.32e-11
4790	NFKB1	ENSG00000109320	3.38e-11
51	ACOX1	ENSG00000161533	4.27e-11
148327	CREB3L4	ENSG00000143578	4.96e-11
54790	TET2	ENSG00000168769	6.19e-11
165918	RNF168	ENSG00000163961	7.62e-11
3812	KIR3DL2	ENSG00000288389	8.03e-11
9836	LCMT2	ENSG00000168806	8.16e-11
55778	ZNF839	ENSG00000022976	1.1e-10
25988	HINFP	ENSG00000172273	1.16e-10
608	TNFRSF17	ENSG00000048462	1.26e-10
23139	MAST2	ENSG00000086015	1.53e-10
23558	WBP2	ENSG00000132471	1.76e-10
3687	ITGAX	ENSG00000140678	1.81e-10
79968	WDR76	ENSG00000092470	3.15e-10
254102	EHBP1L1	ENSG00000173442	3.87e-10
