Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	6.02e-178
345	APOC3	ENSG00000110245	8.19e-143
51085	MLXIPL	ENSG00000009950	3.3600000000000004e-122
9031	BAZ1B	ENSG00000009954	8.309999999999999e-104
116519	APOA5	ENSG00000110243	5.36e-100
8882	ZPR1	ENSG00000109917	1.67e-98
338	APOB	ENSG00000084674	9.14e-95
51129	ANGPTL4	ENSG00000167772	1.4199999999999999e-69
84226	C2orf16	ENSG00000221843	1.4500000000000001e-58
11321	GPN1	ENSG00000198522	2.1200000000000002e-56
5049	PAFAH1B2	ENSG00000168092	2.5699999999999998e-55
337	APOA4	ENSG00000110244	1.17e-53
587	BCAT2	ENSG00000105552	1.44e-51
23173	METAP1	ENSG00000164024	2.77e-49
8890	EIF2B4	ENSG00000115211	4.33e-40
26160	IFT172	ENSG00000138002	3.14e-38
221037	JMJD1C	ENSG00000171988	5.51e-38
113201	GOLM2	ENSG00000166734	1.21e-33
255738	PCSK9	ENSG00000169174	4.4e-31
146894	CD300LG	ENSG00000161649	2.91e-28
5817	PVR	ENSG00000073008	3.37e-23
84277	DNAJC30	ENSG00000176410	7.12e-22
5140	PDE3B	ENSG00000152270	8.52e-21
22837	COBLL1	ENSG00000082438	3.26e-19
8884	SLC5A6	ENSG00000138074	1.63e-18
25764	HYPK	ENSG00000242028	4.07e-18
161497	STRC	ENSG00000242866	6.43e-18
4318	MMP9	ENSG00000100985	1.97e-17
117155	CATSPER2	ENSG00000166762	2.5e-17
2923	PDIA3	ENSG00000167004	5.37e-17
80237	ELL3	ENSG00000128886	6.89e-17
7158	TP53BP1	ENSG00000067369	6.12e-16
6580	SLC22A1	ENSG00000175003	1.09e-15
57678	GPAM	ENSG00000119927	2.77e-15
9836	LCMT2	ENSG00000168806	2.8e-15
94137	RP1L1	ENSG00000183638	2.23e-14
83706	FERMT3	ENSG00000149781	5.53e-14
2696	GIPR	ENSG00000010310	3.88e-13
5331	PLCB3	ENSG00000149782	3.49e-12
125931	CEACAM20	ENSG00000273777	1.65e-10
3949	LDLR	ENSG00000130164	2.35e-10
83650	SLC35G5	ENSG00000285084	3.26e-10
27329	ANGPTL3	ENSG00000132855	6.01e-10
133746	JMY	ENSG00000152409	1.51e-09
5476	CTSA	ENSG00000064601	1.81e-09
51374	ATRAID	ENSG00000138085	1.96e-09
259240	WFDC9	ENSG00000180205	3.89e-09
23460	ABCA6	ENSG00000154262	5.26e-09
90203	SNX21	ENSG00000124104	7.12e-09
140831	ZSWIM3	ENSG00000132801	8.07e-09
26762	HAVCR1	ENSG00000113249	8.61e-09
285382	C3orf70	ENSG00000187068	4.25e-07
283489	CHAMP1	ENSG00000198824	6.33e-07
