Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	1.83e-299
9388	LIPG	ENSG00000101670	2.46e-76
4023	LPL	ENSG00000175445	1.74e-69
345	APOC3	ENSG00000110245	1.3e-55
348	APOE	ENSG00000130203	1.09e-48
55908	ANGPTL8	ENSG00000130173	1.08e-34
338	APOB	ENSG00000084674	1.18e-33
23387	SIK3	ENSG00000160584	1.46e-32
146894	CD300LG	ENSG00000161649	3.52e-30
51129	ANGPTL4	ENSG00000167772	2.9300000000000003e-26
949	SCARB1	ENSG00000073060	3.3400000000000003e-26
19	ABCA1	ENSG00000165029	7.37e-26
9709	HERPUD1	ENSG00000051108	1.09e-25
335	APOA1	ENSG00000118137	8.85e-25
27329	ANGPTL3	ENSG00000132855	2.38e-23
5049	PAFAH1B2	ENSG00000168092	6.02e-21
3990	LIPC	ENSG00000166035	8.12e-20
3172	HNF4A	ENSG00000101076	1.46e-18
57678	GPAM	ENSG00000119927	1.56e-17
337	APOA4	ENSG00000110244	8.04e-17
326625	MMAB	ENSG00000139428	2.69e-16
89910	UBE3B	ENSG00000151148	2.9e-16
11183	MAP4K5	ENSG00000012983	1.75e-15
6559	SLC12A3	ENSG00000070915	2.29e-15
150223	YDJC	ENSG00000161179	1.57e-13
283446	MYO1H	ENSG00000174527	5.22e-12
7448	VTN	ENSG00000109072	6.31e-12
23788	MTCH2	ENSG00000285121	1.21e-11
64116	SLC39A8	ENSG00000138821	1.38e-11
10948	STARD3	ENSG00000131748	1.39e-10
28983	TMPRSS11E	ENSG00000274058	2.21e-10
3931	LCAT	ENSG00000213398	4.17e-10
84811	BUD13	ENSG00000137656	6.76e-10
8567	MADD	ENSG00000110514	1.03e-09
284110	GSDMA	ENSG00000167914	1.65e-09
754	PTTG1IP	ENSG00000183255	1.81e-09
80212	CCDC92	ENSG00000275035	3.4e-09
10062	NR1H3	ENSG00000025434	4.41e-09
4318	MMP9	ENSG00000100985	4.48e-09
4499	MT1M	ENSG00000205364	6.28e-09
9026	HIP1R	ENSG00000130787	7.23e-09
