Entrez	Gene Symbol	Ensembl ID	P-value
23383	MAU2	ENSG00000129933	1.09e-05
64965	MRPS9	ENSG00000135972	1.44e-05
256815	C10orf67	ENSG00000179133	1.69e-05
26747	NUFIP1	ENSG00000083635	2.9e-05
9381	OTOF	ENSG00000115155	3.58e-05
284273	PTGR3	ENSG00000180011	3.71e-05
222	ALDH3B2	ENSG00000132746	4.51e-05
9942	XYLB	ENSG00000093217	4.73e-05
23765	IL17RA	ENSG00000177663	4.82e-05
283849	EXOC3L1	ENSG00000179044	5.68e-05
84229	DRC7	ENSG00000159625	7.63e-05
414328	IDNK	ENSG00000148057	8.47e-05
9079	LDB2	ENSG00000169744	9.35e-05
