Entrez	Gene Symbol	P-value	Beta
84811	BUD13	0.0	0.2984
4023	LPL	4e-260	0.1665
19	ABCA1	2e-201	0.1108
9388	LIPG	1.0000000000000001e-159	0.0876
341	APOC1	1e-101	0.1168
217	ALDH2	8e-96	0.1167
4775	NFATC3	7e-49	0.0668
7227	TRPS1	2e-38	0.0503
80790	CMIP	2e-33	0.0404
100128927	ZBTB42	5e-33	0.0509
196383	RILPL2	5.0000000000000004e-29	0.0403
1435	CSF1	8.999999999999998e-25	0.038
9489	PGS1	2e-20	0.0301
50999	TMED5	3e-20	0.032
84103	C4orf17	3e-18	0.0333
4018	LPA	9e-18	0.028
23161	SNX13	2e-17	0.0273
84649	DGAT2	4e-16	0.0285
10499	NCOA2	4e-16	0.0264
5468	PPARG	3e-15	0.0283
6641	SNTB1	7e-15	0.0837
22795	NID2	3e-14	0.0346
64757	MTARC1	4e-14	0.033
4607	MYBPC3	2e-13	0.0249
2140	EYA3	2e-13	0.024
26137	ZBTB20	3e-13	0.0259
4356	MPP3	1e-12	0.0352
3626	INHBC	2e-12	0.0494
6238	RRBP1	1e-11	0.0222
5184	PEPD	2e-11	0.0222
64324	NSD1	7e-11	0.0214
55959	SULF2	8e-11	0.0284
93210	PGAP3	1e-10	0.021
80205	CHD9	5e-10	0.0313
26751	SH3YL1	8e-10	0.0254
2222	FDFT1	2e-09	0.0214
4299	AFF1	3e-09	0.0199
4301	AFDN	4e-09	0.0246
3838	KPNA2	4e-09	0.0254
1021	CDK6	4e-09	0.0203
84959	UBASH3B	5e-09	0.0262
