Entrez	Gene Symbol	Ensembl ID	P-value
162517	FBXO39	ENSG00000177294	5.71e-101
284111	SLC13A5	ENSG00000141485	4.04e-73
8218	CLTCL1	ENSG00000070371	1.26e-71
1589	CYP21A2	ENSG00000235134	5.02e-25
51085	MLXIPL	ENSG00000009950	4.2799999999999993e-23
23173	METAP1	ENSG00000164024	9.99e-20
9031	BAZ1B	ENSG00000009954	5.62e-18
83986	FAM234A	ENSG00000167930	1.56e-14
6927	HNF1A	ENSG00000135100	6.5e-14
113201	GOLM2	ENSG00000166734	1.72e-13
79589	RNF128	ENSG00000133135	3.29e-13
221037	JMJD1C	ENSG00000171988	4.22e-12
28234	SLCO1B3	ENSG00000111700	1.16e-10
56172	ANKH	ENSG00000154122	2.83e-10
5891	MOK	ENSG00000080823	4.77e-09
