Entrez	Gene Symbol	P-value	Beta
55904	KMT2E	3e-08	1.242236
140733	MACROD2	4e-08	1.0741138
374900	ZNF568	4e-07	1.285
84830	ADTRP	4e-07	1.068
8618	CADPS	6e-07	1.074
4137	MAPT	6e-07	1.078
5101	PCDH9	6e-07	1.2330457
55857	KIZ	8e-07	1.071
284058	KANSL1	9e-07	1.0881393
2589	GALNT1	1e-06	1.3513513
100874028	SGO1-AS1	1e-06	1.3927578
8502	PKP4	1e-06	1.068
2550	GABBR1	1e-06	1.1160713
3781	KCNN2	2e-06	1.064
6251	RSU1	3e-06	1.126
23327	NEDD4L	3e-06	1.0672358
55568	GALNT10	6e-06	1.071
51319	RSRC1	6e-06	1.0775862
2103	ESRRB	9e-06	1.155
2977	GUCY1A2	9e-06	1.229
