Entrez	Gene Symbol	P-value	Beta
4026	LPP	2e-48	
221178	SPATA13	7.999999999999999e-42	
6775	STAT4	3e-39	
84159	ARID5B	5e-33	
114904	C1QTNF6	4e-31	
7173	TPO	1.0000000000000001e-29	
113	ADCY7	1e-16	
7038	TG	4e-16	
10125	RASGRP1	5e-16	
5869	RAB5B	7e-15	
9744	ACAP1	4e-14	
7297	TYK2	2e-13	
59338	PLEKHA1	3e-13	
80726	IQCN	4e-13	
3662	IRF4	5e-13	
5878	RAB5C	2e-12	
90355	MACIR	5e-12	
54896	SLC66A1	1e-11	
27161	AGO2	1e-11	
8840	CCN4	1e-11	
4790	NFKB1	1e-11	
126129	CPT1C	2e-11	
150280	HORMAD2	2e-11	
8764	TNFRSF14	4e-11	
146212	KCTD19	4e-11	
814	CAMK4	4e-11	
9415	FADS2	4e-11	
5890	RAD51B	2e-10	
440574	MICOS10	2e-10	
3633	INPP5B	2e-10	
204851	HIPK1	2e-10	
4982	TNFRSF11B	3e-10	
23505	TMEM131	9e-10	
57661	PHRF1	1e-09	
90134	KCNH7	1e-09	
10846	PDE10A	1e-09	
7015	TERT	1e-09	
3663	IRF5	2e-09	
10666	CD226	2e-09	
3643	INSR	2e-09	
22989	MYH15	2e-09	
9817	KEAP1	2e-09	
10010	TANK	3e-09	
221937	FOXK1	3e-09	
9844	ELMO1	3e-09	
8553	BHLHE40	3e-09	
128178	EDARADD	4e-09	
56262	LRRC8A	4e-09	
53347	UBASH3A	4e-09	
24145	PANX1	6e-09	
4772	NFATC1	6e-09	
10783	NEK6	7e-09	
10494	STK25	7e-09	
80018	NAA25	7e-09	
221472	FGD2	8e-09	
9881	TRANK1	8e-09	
3595	IL12RB2	1e-08	
919	CD247	1e-08	
10301	DLEU1	1e-08	
87178	PNPT1	1e-08	
868	CBLB	2e-08	
6305	SBF1	2e-08	
3716	JAK1	2e-08	
51312	SLC25A37	2e-08	
3559	IL2RA	3e-08	
10154	PLXNC1	4e-08	
2534	FYN	4e-08	
151963	MB21D2	5e-08	
23533	PIK3R5	5e-08	
222194	RSBN1L	6e-08	
55647	RAB20	7e-08	
117283	IP6K3	8e-08	
9047	SH2D2A	9e-08	
914	CD2	2e-07	
7133	TNFRSF1B	2e-07	
400073	C12orf76	2e-07	
