Entrez	Gene Symbol	P-value	Beta
8347	H2BC4	0.0	0.16328977
164656	TMPRSS6	0.0	0.11402687
147339	ARK2N	0.0	0.11166095
10767	HBS1L	0.0	0.12290992
26284	ERAL1	4.9999999999999995e-193	0.08121974
25893	TRIM58	7e-184	0.069951795
55553	SOX6	9e-162	0.10966428
22818	COPZ1	7e-146	0.09648248
896	CCND3	7e-139	0.07397647
51251	NT5C3A	3e-137	0.064283796
348	APOE	3e-132	0.1006801
6006	RHCE	3e-102	0.06871988
7036	TFR2	6e-90	0.04669316
23250	ATP11A	5.000000000000001e-81	0.07459317
493	ATP2B4	2e-79	0.0698952
10723	SLC12A7	3e-78	0.19364704
8328	GFI1B	1e-73	0.106448546
28	ABO	8e-68	0.080685556
665	BNIP3L	9e-68	0.042307343
10171	RCL1	6.999999999999999e-64	0.046713185
254102	EHBP1L1	3e-61	0.04246862
92140	MTDH	6e-60	0.07208498
220972	MARCHF8	6e-57	0.038604192
55466	DNAJA4	9e-57	0.03976085
7083	TK1	1e-55	0.15995763
11322	TMC6	2e-55	0.050499946
9792	SERTAD2	4.9999999999999996e-54	0.036871172
64778	FNDC3B	5e-51	0.033752866
25793	FBXO7	2.0000000000000003e-49	0.03342846
999	CDH1	2.0000000000000003e-49	0.036425024
92346	C1orf105	9e-48	0.03215871
6708	SPTA1	3e-46	0.037649732
388588	SMIM1	4e-46	0.03790587
545	ATR	6e-45	0.031594496
284904	SEC14L4	1e-44	0.03672979
6513	SLC2A1	4.999999999999999e-44	0.036908835
7357	UGCG	4.999999999999999e-44	0.13797316
8882	ZPR1	1e-43	0.04512766
5337	PLD1	2e-43	0.034659438
286	ANK1	3e-43	0.031579927
253782	CERS6	7e-43	0.10118317
25953	PNKD	7.999999999999999e-42	0.030682564
84747	UNC119B	2e-41	0.031161007
1870	E2F2	9e-41	0.029503876
4650	MYO9B	2e-40	0.031332776
65263	PYCR3	6.9999999999999995e-40	0.029459761
27236	ARFIP1	1e-38	0.029436192
10347	ABCA7	4e-37	0.030205164
754	PTTG1IP	5.0000000000000005e-37	0.039636835
55691	FRMD4A	4e-36	0.028694535
716	C1S	7e-36	0.050423432
345	APOC3	4e-35	0.37176332
7037	TFRC	4e-35	0.047174264
140688	NOL4L	5e-34	0.037681434
948	CD36	5e-34	0.028902518
25959	KANK2	6e-34	0.048531793
23645	PPP1R15A	8.000000000000001e-34	0.05728075
11200	CHEK2	8.000000000000001e-34	0.027214427
6494	SIPA1	8.000000000000001e-34	0.03370358
23317	DNAJC13	1e-33	0.03948557
283450	HECTD4	3e-33	0.051993553
51174	TUBD1	3e-33	0.032956854
9997	SCO2	3e-33	0.027224502
51130	ASB3	9.999999999999999e-33	0.029678984
140699	MROH8	3e-32	0.03623904
7332	UBE2L3	4.999999999999999e-32	0.034233596
23607	CD2AP	1e-31	0.029592441
2646	GCKR	3.0000000000000003e-31	0.026309544
3312	HSPA8	5e-31	0.063814014
3042	HBM	7.999999999999999e-30	0.042641398
91750	LIN52	1.0000000000000001e-29	0.051035117
3070	HELLS	2.0000000000000002e-29	0.025063964
57609	DIP2B	2.0000000000000002e-29	0.026312362
5891	MOK	6e-29	0.030635891
3607	FOXK2	9.999999999999999e-29	0.02668967
6710	SPTB	7e-28	0.030072603
53349	ZFYVE1	2e-27	0.08612153
56952	PRTFDC1	7e-27	0.024887733
9326	ZNHIT3	9.999999999999999e-27	0.023750022
51129	ANGPTL4	1.9999999999999998e-26	0.0849582
55062	WIPI1	1.9999999999999998e-26	0.025823787
2621	GAS6	3e-26	0.025224354
10053	AP1M2	3e-25	0.029291961
147138	TMC8	1.0000000000000001e-23	0.20042469
3098	HK1	3e-23	0.035447814
84875	PARP10	1e-22	0.022281518
5295	PIK3R1	5e-22	0.021568498
1265	CNN2	5e-22	0.024398465
483	ATP1B3	8e-22	0.029698163
284058	KANSL1	1e-21	0.027102236
51272	BET1L	1e-21	0.027275221
81704	DOCK8	1e-21	0.02473006
6793	STK10	2e-21	0.021022722
212	ALAS2	3e-21	0.06405064
1032	CDKN2D	3e-21	0.3176629
23031	MAST3	4e-21	0.024076603
342618	SLFN14	5e-21	0.023345027
51347	TAOK3	6e-21	0.022789957
8898	MTMR2	1e-20	0.021302337
64093	SMOC1	2e-20	0.028693182
10520	ZNF211	2e-20	0.02952356
10058	ABCB6	2e-20	0.08408158
23075	SWAP70	3e-20	0.021318484
4023	LPL	3e-20	0.06345217
10827	FAM114A2	5e-20	0.020942615
54974	THG1L	6e-20	0.021113353
338	APOB	6e-20	0.025019975
23244	PDS5A	7e-20	0.030922864
54887	BLTP3A	8e-20	0.022038564
6502	SKP2	2e-19	0.030016784
7375	USP4	3e-19	0.019965347
391112	OR6Y1	4e-19	0.09157325
115548	FCHO2	4e-19	0.026214445
9489	PGS1	5e-19	0.020621978
57448	BIRC6	5e-19	0.029699957
55193	PBRM1	6e-19	0.019733138
2590	GALNT2	1e-18	0.023241967
7392	USF2	2e-18	0.023458906
7018	TF	3e-18	0.38752565
54498	SMOX	3e-18	0.019912891
60678	EEFSEC	5e-18	0.029551974
80149	ZC3H12A	7e-18	0.019174313
8537	BCAS1	1e-17	0.022626169
482	ATP1B2	1e-17	0.022206124
63027	SLC22A23	1e-17	0.024082627
84923	VCF1	1e-17	0.019296793
26018	LRIG1	3e-17	0.01938994
57128	LYRM4	3e-17	0.03245673
10067	SCAMP3	5e-17	0.021356285
55215	FANCI	5e-17	0.01913619
85413	SLC22A16	7e-17	0.021678431
9663	LPIN2	1e-16	0.02023141
2033	EP300	2e-16	0.019119866
51312	SLC25A37	2e-16	0.02361021
2939	GSTA2	2e-16	0.018897548
9033	PKD2L1	3e-16	0.024034925
10107	TRIM10	5e-16	0.096417926
28969	BZW2	6e-16	0.018432414
9388	LIPG	7e-16	0.07792908
146894	CD300LG	9e-16	0.051155232
1455	CSNK1G2	1e-15	0.02354399
51571	CYRIB	1e-15	0.017784722
8945	BTRC	1e-15	0.017928196
79713	IGFLR1	1e-15	0.025194725
9415	FADS2	1e-15	0.027469032
3570	IL6R	2e-15	0.017914418
100506736	SLFN12L	2e-15	0.031157544
9896	FIG4	2e-15	0.031682204
5913	RAPSN	2e-15	0.019338286
79718	TBL1XR1	3e-15	0.017808972
8991	SELENBP1	3e-15	0.018425295
57035	RSRP1	4e-15	0.025348805
5663	PSEN1	4e-15	0.030806895
