Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	2e-185	0.20045
2646	GCKR	8.000000000000001e-81	0.0912244
85440	DOCK7	2e-51	0.0761385
51085	MLXIPL	6e-49	0.0856017
3949	LDLR	4.999999999999999e-44	0.100397
4023	LPL	1e-20	0.165052
7158	TP53BP1	2e-20	0.137773
2590	GALNT2	8e-16	0.0386407
3083	HGFAC	3e-15	0.0382913
22837	COBLL1	3e-15	0.0379744
3482	IGF2R	1e-14	0.0686074
3250	HPR	4e-14	0.0452296
4299	AFF1	3e-13	0.0351268
84870	RSPO3	1e-11	0.0319461
10726	NUDC	7e-11	0.0579479
7227	TRPS1	7e-10	0.0321683
1628	DBP	8e-10	0.0338867
8854	ALDH1A2	9e-10	0.0324057
