Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	5.9e-191
4023	LPL	ENSG00000175445	7.46e-169
11183	MAP4K5	ENSG00000012983	8.99e-129
116519	APOA5	ENSG00000110243	2.79e-107
4018	LPA	ENSG00000198670	5.43e-97
84811	BUD13	ENSG00000137656	2.13e-92
51085	MLXIPL	ENSG00000009950	6.17e-92
9031	BAZ1B	ENSG00000009954	9.02e-79
338	APOB	ENSG00000084674	4.14e-66
51129	ANGPTL4	ENSG00000167772	9.37e-53
5049	PAFAH1B2	ENSG00000168092	5.41e-49
6580	SLC22A1	ENSG00000175003	4.730000000000001e-47
53345	TM6SF2	ENSG00000213996	2.83e-43
337	APOA4	ENSG00000110244	2.95e-42
8890	EIF2B4	ENSG00000115211	9.85e-38
26160	IFT172	ENSG00000138002	1.09e-35
348	APOE	ENSG00000130203	2.91e-33
1463	NCAN	ENSG00000130287	7.890000000000001e-31
22837	COBLL1	ENSG00000082438	1.4600000000000002e-26
146894	CD300LG	ENSG00000161649	7.989999999999999e-24
23173	METAP1	ENSG00000164024	3.59e-23
27329	ANGPTL3	ENSG00000132855	4.57e-21
8884	SLC5A6	ENSG00000138074	7.14e-21
350	APOH	ENSG00000091583	1.1e-20
1071	CETP	ENSG00000087237	1.2e-19
5140	PDE3B	ENSG00000152270	3.01e-19
221037	JMJD1C	ENSG00000171988	1.86e-18
84277	DNAJC30	ENSG00000176410	2.96e-17
113201	GOLM2	ENSG00000166734	3.18e-16
94137	RP1L1	ENSG00000183638	5.45e-15
26762	HAVCR1	ENSG00000113249	1.63e-14
94039	ZNF101	ENSG00000181896	2.83e-13
5340	PLG	ENSG00000122194	4.72e-13
80212	CCDC92	ENSG00000275035	4.15e-12
83650	SLC35G5	ENSG00000285084	6.71e-12
2696	GIPR	ENSG00000010310	6.01e-10
161497	STRC	ENSG00000242866	9.89e-10
196385	DNAH10	ENSG00000281935	1.34e-09
51374	ATRAID	ENSG00000138085	1.44e-09
25764	HYPK	ENSG00000242028	1.68e-09
64838	FNDC4	ENSG00000115226	1.81e-09
5468	PPARG	ENSG00000132170	1.91e-09
83706	FERMT3	ENSG00000149781	2e-09
5331	PLCB3	ENSG00000149782	2.72e-09
84456	L3MBTL3	ENSG00000198945	2.79e-09
7158	TP53BP1	ENSG00000067369	5.87e-09
1962	EHHADH	ENSG00000113790	8.44e-07
1106	CHD2	ENSG00000173575	8.55e-07
54439	RBM27	ENSG00000091009	9.28e-07
222967	RSPH10B	ENSG00000155026	9.28e-07
6578	SLCO2A1	ENSG00000174640	9.28e-07
60485	SAV1	ENSG00000151748	9.28e-07
7389	UROD	ENSG00000126088	9.28e-07
9122	SLC16A4	ENSG00000168679	9.28e-07
246243	RNASEH1	ENSG00000171865	9.28e-07
51005	AMDHD2	ENSG00000162066	9.28e-07
341277	OVCH2	ENSG00000183378	9.28e-07
136371	ASB10	ENSG00000146926	9.28e-07
64866	CDCP1	ENSG00000163814	9.28e-07
338657	CENATAC	ENSG00000280975	9.28e-07
1429	CRYZ	ENSG00000116791	9.28e-07
56931	DUS3L	ENSG00000141994	9.28e-07
9451	EIF2AK3	ENSG00000172071	9.28e-07
152877	FAM53A	ENSG00000174137	9.28e-07
2617	GARS1	ENSG00000106105	9.28e-07
9060	PAPSS2	ENSG00000198682	9.28e-07
3096	HIVEP1	ENSG00000095951	9.28e-07
23247	KATNIP	ENSG00000047578	9.28e-07
3990	LIPC	ENSG00000166035	9.28e-07
23175	LPIN1	ENSG00000134324	9.28e-07
55341	LSG1	ENSG00000041802	9.28e-07
151963	MB21D2	ENSG00000180611	9.28e-07
51537	MTFP1	ENSG00000242114	9.28e-07
23154	NCDN	ENSG00000020129	9.28e-07
9891	NUAK1	ENSG00000074590	9.28e-07
144983	HNRNPA1L2	ENSG00000139675	9.28e-07
9534	ZNF254	ENSG00000213096	9.28e-07
