Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.443577
4059	BCAM	1e-200	0.42137
8882	ZPR1	6e-161	0.180846
4023	LPL	3e-130	0.18314
51085	MLXIPL	1e-83	0.130678
9415	FADS2	3e-69	0.0834742
255738	PCSK9	2e-57	0.277093
2646	GCKR	5e-56	0.0732424
1952	CELSR2	3e-41	0.0734164
7158	TP53BP1	1e-27	0.163337
146894	CD300LG	3.9999999999999996e-26	0.136756
63935	PCIF1	2.0000000000000002e-23	0.0583005
28	ABO	2e-22	0.0572577
85440	DOCK7	1e-21	0.0455058
221037	JMJD1C	2e-19	0.0410211
80790	CMIP	2e-14	0.0378243
22837	COBLL1	4e-14	0.0351173
8854	ALDH1A2	3e-13	0.0344895
84106	PRAM1	8e-13	0.0584387
64241	ABCG8	3e-12	0.0338822
7423	VEGFB	1e-11	0.0736521
5340	PLG	4e-11	0.0589914
29958	DMGDH	9e-11	0.0301125
10452	TOMM40	1e-10	0.075272
2590	GALNT2	1e-10	0.0335719
10221	TRIB1	6e-10	0.0652109
350	APOH	7e-10	0.0815961
