Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	2.91e-100
116519	APOA5	ENSG00000110243	2.48e-71
345	APOC3	ENSG00000110245	6.53e-56
23624	CBLC	ENSG00000142273	2.6899999999999998e-55
11183	MAP4K5	ENSG00000012983	5.9e-42
51129	ANGPTL4	ENSG00000167772	7.0099999999999994e-40
1071	CETP	ENSG00000087237	4.51e-36
27329	ANGPTL3	ENSG00000132855	3.32e-29
51085	MLXIPL	ENSG00000009950	4.6000000000000004e-29
5817	PVR	ENSG00000073008	1.61e-26
3990	LIPC	ENSG00000166035	3.17e-26
5049	PAFAH1B2	ENSG00000168092	2.26e-25
9388	LIPG	ENSG00000101670	4.61e-25
9031	BAZ1B	ENSG00000009954	5.35e-25
337	APOA4	ENSG00000110244	3.59e-24
338	APOB	ENSG00000084674	1.49e-21
3931	LCAT	ENSG00000213398	1.07e-19
4018	LPA	ENSG00000198670	1.22e-19
255738	PCSK9	ENSG00000169174	1.63e-17
84226	C2orf16	ENSG00000221843	2.6e-17
11321	GPN1	ENSG00000198522	7.95e-17
343263	MYBPHL	ENSG00000221986	4.79e-15
113201	GOLM2	ENSG00000166734	1.36e-13
8890	EIF2B4	ENSG00000115211	1.58e-13
26160	IFT172	ENSG00000138002	1.86e-13
55908	ANGPTL8	ENSG00000130173	2.14e-13
146894	CD300LG	ENSG00000161649	3.62e-13
3949	LDLR	ENSG00000130164	1.54e-12
161497	STRC	ENSG00000242866	1.82e-11
2696	GIPR	ENSG00000010310	2.2e-11
25764	HYPK	ENSG00000242028	2.96e-11
345275	HSD17B13	ENSG00000170509	3.71e-11
6580	SLC22A1	ENSG00000175003	7.57e-11
6621	SNAPC4	ENSG00000165684	1.55e-10
81579	PLA2G12A	ENSG00000123739	1.73e-10
7158	TP53BP1	ENSG00000067369	2.2e-10
5140	PDE3B	ENSG00000152270	2.7e-10
2923	PDIA3	ENSG00000167004	2.84e-10
117155	CATSPER2	ENSG00000166762	2.94e-10
125931	CEACAM20	ENSG00000273777	3.8e-10
80237	ELL3	ENSG00000128886	3.81e-10
9836	LCMT2	ENSG00000168806	5.79e-10
9919	SEC16A	ENSG00000148396	1.41e-09
4299	AFF1	ENSG00000172493	2.36e-09
7448	VTN	ENSG00000109072	7.96e-09
23203	PMPCA	ENSG00000165688	8.26e-09
10062	NR1H3	ENSG00000025434	8.71e-09
