Entrez	Gene Symbol	P-value	Beta
85440	DOCK7	0.0	
53345	TM6SF2	0.0	
28	ABO	0.0	
255738	PCSK9	0.0	
1952	CELSR2	0.0	
64241	ABCG8	0.0	
8882	ZPR1	0.0	
348	APOE	0.0	
2646	GCKR	0.0	
19	ABCA1	4e-310	
4018	LPA	6e-303	
9388	LIPG	2e-176	
23460	ABCA6	1e-175	
3172	HNF4A	2e-111	
54922	RASIP1	2e-105	
64757	MTARC1	2e-92	
55219	MACO1	5e-85	
26974	ZNF285	6e-85	
6311	ATXN2	9e-84	
10767	HBS1L	4e-80	
29116	MYLIP	9e-79	
57678	GPAM	9e-79	
6484	ST3GAL4	1e-77	
3083	HGFAC	9e-76	
80339	PNPLA3	9e-74	
8647	ABCB11	1e-71	
10246	SLC17A2	1e-70	
3482	IGF2R	1e-65	
64771	ILRUN	1e-58	
2444	FRK	2.9999999999999995e-54	
1911	PHC1	7e-53	
57523	NYNRIN	1e-52	
9489	PGS1	4e-52	
55206	SBNO1	8e-52	
7332	UBE2L3	2e-51	
80007	C10orf88	6e-50	
717	C2	6e-50	
84310	C7orf50	4.0000000000000005e-49	
54899	PXK	1e-48	
90634	N4BP2L1	2e-48	
79673	ZNF329	2e-48	
23621	BACE1	4e-48	
6101	RP1	5e-48	
326625	MMAB	9e-47	
23648	SSBP3	8e-46	
64116	SLC39A8	6e-45	
5339	PLEC	8.000000000000001e-45	
255324	EPGN	1e-43	
144108	SPTY2D1	7e-43	
29941	PKN3	5e-42	
55667	DENND4C	7.999999999999999e-42	
2217	FCGRT	4e-41	
130399	ACVR1C	1e-40	
54918	CMTM6	2.9999999999999998e-40	
7436	VLDLR	3e-39	
55616	ASAP3	1e-38	
7297	TYK2	2e-38	
220972	MARCHF8	2e-38	
5265	SERPINA1	3e-38	
9516	LITAF	2e-37	
2244	FGB	6e-37	
158219	TTC39B	1e-36	
388323	GLTPD2	2e-36	
3098	HK1	4e-36	
8856	NR1I2	4e-36	
