Entrez	Gene Symbol	P-value	Beta
6311	ATXN2	2.9999999999999998e-174	0.0678
128817	CSTL1	7e-167	0.3246
63908	NAPB	2e-123	0.1242
5781	PTPN11	5e-109	0.0541
51422	PRKAG2	4e-94	0.0548
10636	RGS14	7e-72	0.0449
23316	CUX2	2e-52	0.0388
1469	CST1	1e-51	0.0397
57619	SHROOM3	6e-43	0.0376
204474	PDILT	5.999999999999999e-42	0.0358
92912	UBE2Q2	8e-38	0.0319
79953	SYNDIG1	2e-37	0.0976
6198	RPS6KB1	4e-36	0.0409
22862	FNDC3A	9e-35	0.0625
81671	VMP1	5e-33	0.0391
3480	IGF1R	3e-32	0.0396
9071	CLDN10	7e-27	0.0416
3170	FOXA2	1.9999999999999998e-26	0.0734
142680	SLC34A3	3e-25	0.4078
23185	LARP4B	2.0000000000000002e-23	0.0354
7840	ALMS1	7.000000000000001e-23	0.0278
1602	DACH1	2e-22	0.0255
3236	HOXD10	1e-21	0.0258
91442	FAAP24	2e-21	0.0319
10047	CST8	7e-21	0.065
26263	FBXO22	1e-20	0.072
57695	USP37	6e-20	0.025
79068	FTO	7e-20	0.0222
54828	BCAS3	2e-19	0.0288
5265	SERPINA1	3e-19	0.0775
22981	NINL	9e-19	0.0604
2646	GCKR	2e-18	0.0214
256764	WDR72	3e-18	0.0213
197320	ZNF778	3e-18	0.0531
22918	CD93	4e-18	0.0415
348	APOE	6e-18	0.0313
8416	ANXA9	7e-18	0.0281
79819	DNAI4	9e-18	0.0233
85004	RERG	1e-17	0.0309
54622	ARL15	3e-17	0.032
29842	TFCP2L1	3e-17	0.0269
5819	NECTIN2	8e-17	0.0296
29123	ANKRD11	9e-17	0.0513
55603	TENT5A	2e-16	0.0526
22864	R3HDM2	1e-15	0.035
8395	PIP5K1B	3e-15	0.0206
10651	MTX2	3e-15	0.0476
27132	CPNE7	4e-15	0.0409
81502	HM13	6e-15	0.0502
10002	NR2E3	6e-15	0.023
28981	IFT81	1e-14	0.0249
23341	DNAJC16	2e-14	0.0196
26289	AK5	2e-14	0.0233
4633	MYL2	4e-14	0.0194
339965	CCDC158	5e-14	0.038
10452	TOMM40	6e-14	0.03
4126	MANBA	7e-14	0.0196
128821	CST9L	7e-14	0.0936
1593	CYP27A1	8e-14	0.0178
123591	TMEM266	9e-14	0.0237
27237	ARHGEF16	1e-13	0.1274
219931	TPCN2	1e-13	0.0473
83852	SETDB2	2e-13	0.0511
2322	FLT3	2e-13	0.0804
286676	ILDR1	3e-13	0.0182
5314	PKHD1	5e-13	0.0946
10599	SLCO1B1	1e-12	0.0232
283450	HECTD4	2e-12	0.0607
26152	ZNF337	2e-12	0.0696
2939	GSTA2	3e-12	0.0169
341019	DCDC1	3e-12	0.0398
149095	DCST1	4e-12	0.0206
55170	PRMT6	4e-12	0.0201
52	ACP1	5e-12	0.0174
84952	CGNL1	6e-12	0.0189
110117499	P3R3URF-PIK3R3	7e-12	0.0231
91646	TDRD12	8e-12	0.0511
1728	NQO1	1e-11	0.0585
2778	GNAS	2e-11	0.0168
5150	PDE7A	2e-11	0.0325
1520	CTSS	2e-11	0.0291
80128	TRIM46	2e-11	0.0162
5136	PDE1A	2e-11	0.0187
3706	ITPKA	3e-11	0.0191
229	ALDOB	6e-11	0.1061
340024	SLC6A19	6e-11	0.1186
10725	NFAT5	7e-11	0.0995
196	AHR	7e-11	0.0337
2762	GMDS	8e-11	0.0155
1591	CYP24A1	9e-11	0.0201
26015	RPAP1	1e-10	0.0153
161829	EXD1	1e-10	0.0199
6045	RNF2	1e-10	0.0487
10073	SNUPN	2e-10	0.0335
57214	CEMIP	2e-10	0.0195
6927	HNF1A	2e-10	0.0476
22895	RPH3A	2e-10	0.0536
3212	HOXB2	2e-10	0.0245
8493	PPM1D	2e-10	0.0465
1470	CST2	3e-10	0.14
3705	ITPK1	3e-10	0.0187
4781	NFIB	3e-10	0.0194
84501	SPIRE2	4e-10	0.0359
1871	E2F3	4e-10	0.0151
5286	PIK3C2A	4e-10	0.0219
53345	TM6SF2	4e-10	0.0281
128710	SLX4IP	4e-10	0.0177
8997	KALRN	6e-10	0.015
4036	LRP2	6e-10	0.0602
51341	ZBTB7A	8e-10	0.0185
5913	RAPSN	8e-10	0.0238
4035	LRP1	8e-10	0.0156
23059	CLUAP1	8e-10	0.0185
3097	HIVEP2	1e-09	0.021
1471	CST3	1e-09	0.1286
55793	MINDY1	2e-09	0.0278
2066	ERBB4	2e-09	0.0147
8482	SEMA7A	2e-09	0.0303
65989	DLK2	2e-09	0.0343
3996	LLGL1	2e-09	0.0149
4607	MYBPC3	2e-09	0.0154
64377	CHST8	2e-09	0.0178
54796	BNC2	2e-09	0.0145
83741	TFAP2D	2e-09	0.0256
25989	ULK3	2e-09	0.0549
4255	MGMT	2e-09	0.016
55876	GSDMB	3e-09	0.0145
10906	TRAFD1	3e-09	0.0446
7185	TRAF1	3e-09	0.0502
120526	DNAJC24	3e-09	0.0249
63891	RNF123	4e-09	0.0234
57465	TBC1D24	4e-09	0.0627
23609	MKRN2	4e-09	0.0141
150864	FAM117B	4e-09	0.0315
4774	NFIA	4e-09	0.024
26084	ARHGEF26	4e-09	0.0156
8927	BSN	5e-09	0.0232
64324	NSD1	5e-09	0.0572
