Entrez	Gene Symbol	P-value	Beta
4023	LPL	0.0	0.133707
8854	ALDH1A2	0.0	0.101129
8882	ZPR1	1e-311	0.105482
9388	LIPG	4e-269	0.291004
9688	NUP93	2e-235	0.106785
19	ABCA1	3.9999999999999996e-222	0.0687851
146894	CD300LG	2.0000000000000002e-212	0.170535
2590	GALNT2	9e-205	0.0596767
51129	ANGPTL4	6e-195	0.206057
348	APOE	7e-180	0.0754686
3172	HNF4A	1e-140	0.139041
338	APOB	4e-140	0.0592929
64116	SLC39A8	2e-108	0.0801624
4607	MYBPC3	1e-106	0.0446282
949	SCARB1	3e-90	0.0415939
5681	PSKH1	3e-88	0.0588019
158219	TTC39B	1e-73	0.0497684
80790	CMIP	2e-73	0.0372895
57678	GPAM	3e-64	0.0361015
7227	TRPS1	3e-61	0.0317165
8843	HCAR3	1e-58	0.0377999
1071	CETP	1e-58	0.0975026
9489	PGS1	2.9999999999999995e-54	0.0296327
7158	TP53BP1	2e-51	0.0904093
10948	STARD3	2e-51	0.0305637
22837	COBLL1	8e-46	0.0276526
23161	SNX13	4e-44	0.0271383
3626	INHBC	6e-43	0.0305532
64771	ILRUN	8e-43	0.0272844
7332	UBE2L3	2e-41	0.0328809
64757	MTARC1	2e-40	0.027676
220972	MARCHF8	5e-38	0.0287591
1952	CELSR2	2e-36	0.0288626
283446	MYO1H	1e-35	0.0237446
7423	VEGFB	3e-34	0.0564659
221955	DAGLB	3e-33	0.0257631
10180	RBM6	7e-32	0.0224418
80208	SPG11	2.0000000000000002e-29	0.0695504
5184	PEPD	3e-29	0.023726
583	BBS2	9.999999999999999e-29	0.0944212
55959	SULF2	3.9999999999999994e-28	0.0259714
2119	ETV5	8.000000000000001e-28	0.030283
4645	MYO5B	9.999999999999999e-27	0.0300608
84870	RSPO3	1.9999999999999998e-26	0.0474304
8398	PLA2G6	1.9999999999999998e-26	0.0205714
84310	C7orf50	3e-26	0.0204688
23042	PDXDC1	5e-25	0.0213868
9479	MAPK8IP1	1.0000000000000001e-23	0.0400385
10221	TRIB1	2.0000000000000002e-23	0.0441541
51090	PLLP	5e-23	0.0186404
11188	NISCH	9.000000000000001e-23	0.0238894
134359	POC5	2e-22	0.0190204
896	CCND3	4e-22	0.0214656
55823	VPS11	2e-21	0.0184897
28	ABO	3e-21	0.0232183
29956	CERS2	1e-20	0.0214169
754	PTTG1IP	2e-20	0.0177558
1373	CPS1	3e-20	0.0188663
7168	TPM1	3e-20	0.0177746
91748	MIDEAS	6e-20	0.0198078
26133	TRPC4AP	1e-18	0.0168562
5468	PPARG	1e-18	0.0524164
8883	NAE1	2e-18	0.0351642
29887	SNX10	3e-18	0.0166792
1609	DGKQ	7e-18	0.0165672
84765	ZNF577	8e-18	0.0172509
6484	ST3GAL4	8e-18	0.0316396
1374	CPT1A	1e-17	0.017594
4864	NPC1	3e-17	0.0161055
1608	DGKG	3e-17	0.0167646
2444	FRK	6e-17	0.016256
57121	LPAR5	1e-16	0.0205218
6238	RRBP1	1e-16	0.0218615
80820	EEPD1	1e-16	0.0160456
26	AOC1	2e-16	0.0171783
54971	BANP	5e-16	0.0154267
57178	ZMIZ1	5e-16	0.0156745
11144	DMC1	5e-16	0.0162347
51588	PIAS4	6e-16	0.0179113
646424	SPINK8	7e-16	0.0618713
9344	TAOK2	7e-16	0.0152578
10400	PEMT	1e-15	0.0331001
5002	SLC22A18	1e-15	0.0263539
28983	TMPRSS11E	4e-15	0.0158975
23243	ANKRD28	4e-15	0.0159709
83694	RPS6KL1	6e-15	0.0150509
55275	VPS53	6e-15	0.0188322
10695	CNPY3	8e-15	0.0147886
8856	NR1I2	9e-15	0.0299853
23518	R3HDM1	1e-14	0.0167703
10613	ERLIN1	1e-14	0.0147529
25816	TNFAIP8	2e-14	0.0164773
79068	FTO	2e-14	0.0146221
730005	SEC14L6	2e-14	0.0171815
3119	HLA-DQB1	3e-14	0.0152666
79026	AHNAK	3e-14	0.0149781
5962	RDX	4e-14	0.0157423
3069	HDLBP	4e-14	0.0150125
79613	TANGO6	5e-14	0.0360604
10466	COG5	8e-14	0.0170398
54622	ARL15	1e-13	0.0300143
2138	EYA1	2e-13	0.0259348
80709	AKNA	2e-13	0.0140592
3643	INSR	2e-13	0.0141168
6920	TCEA3	2e-13	0.0142985
3093	UBE2K	3e-13	0.013948
55118	CRTAC1	3e-13	0.0140698
51195	RAPGEFL1	3e-13	0.0156879
55013	MCUB	3e-13	0.0492833
655	BMP7	3e-13	0.0159703
5329	PLAUR	4e-13	0.0191065
1362	CPD	4e-13	0.0144905
221037	JMJD1C	5e-13	0.0140087
26751	SH3YL1	6e-13	0.0144373
3815	KIT	1e-12	0.0138982
