Entrez	Gene Symbol	P-value	Beta
56606	SLC2A9	0.0	0.672334
9429	ABCG2	0.0	1.7349871
6568	SLC17A1	1e-204	0.857272
116085	SLC22A12	1e-173	0.85941786
2646	GCKR	7e-163	1.1453383
5017	OVOL1	6e-87	0.90637696
51460	SFMBT1	2.9999999999999996e-76	0.91237885
80128	TRIM46	2e-69	1.0927528
51085	MLXIPL	2e-58	0.88161486
126695	KDF1	8.999999999999998e-56	1.2829986
145957	NRG4	2.0000000000000003e-49	0.9185123
10725	NFAT5	9e-46	0.9066489
29974	A1CF	5.0000000000000004e-45	1.0941743
4036	LRP2	4e-44	0.9245021
80114	BICC1	6e-43	1.0713291
80339	PNPLA3	5.999999999999999e-42	0.9205352
51422	PRKAG2	7.999999999999999e-30	0.9403529
6311	ATXN2	3e-29	0.9476216
3174	HNF4G	3e-28	1.0560125
54537	SHLD2	5e-27	0.9452555
3131	HLF	9.999999999999999e-27	0.94771636
22877	MLXIP	8.999999999999998e-25	1.0561181
221037	JMJD1C	8.000000000000001e-24	1.0509558
842	CASP9	4.0000000000000004e-23	0.9472426
22848	AAK1	5e-23	1.0799341
24149	ZNF318	1e-22	0.9520859
10856	RUVBL2	4e-21	1.8843821
23460	ABCA6	6e-21	1.2212806
135112	NCOA7	5e-20	1.0466557
3554	IL1R1	7e-20	0.95370585
54828	BCAS3	3e-19	0.94686383
3643	INSR	2e-18	1.0486462
128	ADH5	4e-18	0.8248118
9679	FAM53B	6e-18	1.0503254
8974	P4HA2	1e-17	0.95829463
57666	FBRSL1	1e-17	1.0627927
11136	SLC7A9	3e-17	0.95829463
2444	FRK	5e-17	1.043416
2683	B4GALT1	1e-16	0.9568583
8029	CUBN	2e-16	1.0684404
7021	TFAP2B	4e-16	1.0470744
55971	BAIAP2L1	2e-15	0.9488543
79603	CERS4	4e-15	0.95886976
3084	NRG1	7e-15	0.9614622
659	BMPR2	1e-14	0.9438387
152485	ZNF827	2e-14	0.96127
10636	RGS14	2e-14	1.1312237
2122	MECOM	4e-14	0.9615584
5468	PPARG	5e-14	0.9437443
3172	HNF4A	6e-14	0.9625204
84316	NAA38	1e-13	1.0715433
220064	LTO1	1e-13	1.0393547
6934	TCF7L2	2e-13	0.95925343
51535	PPHLN1	2e-13	1.0386274
19	ABCA1	3e-13	0.9621355
3236	HOXD10	3e-13	1.1234452
7105	TSPAN6	3e-13	1.0433117
10599	SLCO1B1	4e-13	0.95151484
23243	ANKRD28	6e-13	0.9634834
29842	TFCP2L1	6e-13	1.0385236
53834	FGFRL1	7e-13	0.9642545
84890	ADO	9e-13	0.96377254
22837	COBLL1	1e-12	0.9646403
23031	MAST3	1e-12	1.0369669
1373	CPS1	1e-12	0.9619431
152831	KLB	2e-12	0.96483326
4649	MYO9A	3e-12	0.9604052
84542	SANBR	3e-12	1.0354125
6514	SLC2A2	4e-12	0.949139
55114	ARHGAP17	6e-12	1.067586
339479	BRINP3	6e-12	1.0395626
23331	TTC28	7e-12	0.96608835
642574	IQANK1	7e-12	0.9553285
4300	MLLT3	1e-11	0.95896566
2887	GRB10	1e-11	1.0651333
26227	PHGDH	3e-11	1.116278
8743	TNFSF10	3e-11	1.0899153
54805	CNNM2	3e-11	1.0440423
199990	FAAP20	4e-11	1.0381082
7227	TRPS1	4e-11	0.9670549
91833	WDR20	4e-11	0.9496137
517	ATP5MC2	4e-11	1.087194
5610	EIF2AK2	5e-11	0.9292291
6830	SUPT6H	7e-11	1.060245
11124	FAF1	8e-11	0.9666682
3632	INPP5A	9e-11	1.0420605
8110	DPF3	1e-10	0.9571454
5136	PDE1A	1e-10	1.032724
2146	EZH2	1e-10	1.1186247
79944	L2HGDH	1e-10	1.152692
91419	ATP23	2e-10	0.96676487
79796	ALG9	2e-10	1.0331372
51174	TUBD1	2e-10	0.9666682
5745	PTH1R	2e-10	0.9629055
10468	FST	2e-10	0.95963717
84074	QRICH2	2e-10	0.966185
25896	INTS7	3e-10	0.9197991
26291	FGF21	3e-10	1.0340674
126364	LRRC25	3e-10	1.0491706
253559	CADM2	4e-10	0.96782887
56999	ADAMTS9	4e-10	0.96686155
55252	ASXL2	5e-10	1.092425
26137	ZBTB20	6e-10	0.9641581
5576	PRKAR2A	6e-10	1.0571747
7369	UMOD	7e-10	1.0394586
26	AOC1	8e-10	1.0322078
124997	WDR81	9e-10	0.9669582
8395	PIP5K1B	9e-10	1.0331372
10131	TRAP1	9e-10	1.0416437
2645	GCK	9e-10	0.9587739
221895	JAZF1	1e-09	1.0303515
51678	PALS2	1e-09	1.0323111
3146	HMGB1	1e-09	1.0336539
115	ADCY9	1e-09	1.0315887
9073	CLDN8	1e-09	1.0392507
55244	SLC47A1	1e-09	0.96821606
2066	ERBB4	1e-09	1.0303515
286148	DPY19L4	1e-09	0.96889406
9071	CLDN10	1e-09	1.1083806
79659	DYNC2H1	2e-09	0.9666682
5636	PRPSAP2	2e-09	1.0315887
60385	TSKS	2e-09	1.1066086
26053	AUTS2	2e-09	0.9704455
10317	B3GALT5	2e-09	0.96734506
6891	TAP2	2e-09	0.97063965
118429	ANTXR2	2e-09	0.9698634
51319	RSRC1	2e-09	1.0651333
2530	FUT8	3e-09	1.0312792
192668	CYS1	3e-09	0.97015446
9415	FADS2	3e-09	0.95925343
182	JAG1	4e-09	1.0295275
120526	DNAJC24	4e-09	1.0334471
266722	HS6ST3	4e-09	0.9704455
7104	TM4SF4	5e-09	1.0839373
28	ABO	5e-09	0.9666682
23054	NCOA6	5e-09	0.9704455
54622	ARL15	5e-09	1.0375893
6555	SLC10A2	6e-09	0.96050125
124045	SPATA33	6e-09	1.0307637
55024	BANK1	8e-09	1.0302485
49855	SCAPER	8e-09	1.0656661
91544	UBXN11	8e-09	1.0711148
1602	DACH1	8e-09	0.968991
10180	RBM6	8e-09	1.0530598
84272	YIPF4	8e-09	0.96579856
23017	FAIM2	1e-08	1.0291158
29015	SLC43A3	1e-08	1.0298364
81846	SBF2	1e-08	0.97199947
4676	NAP1L4	1e-08	0.95189553
774	CACNA1B	1e-08	1.0301454
775	CACNA1C	1e-08	0.9713193
673	BRAF	1e-08	1.0299394
2773	GNAI3	1e-08	0.86805516
6716	SRD5A2	1e-08	0.95494646
8379	MAD1L1	2e-08	0.9568583
161835	FSIP1	2e-08	0.96976644
79703	TOP6BL	2e-08	1.1714004
1601	DAB2	2e-08	1.038212
387601	SLC22A25	2e-08	1.2818444
4756	NEO1	2e-08	0.9714165
4920	ROR2	2e-08	0.96976644
80315	CPEB4	2e-08	1.0307637
7029	TFDP2	2e-08	1.0363449
147495	APCDD1	3e-08	1.0288072
63923	TNN	3e-08	0.9650262
9530	BAG4	3e-08	1.0341709
653	BMP5	3e-08	1.0625801
80312	TET1	3e-08	1.02891
10801	SEPTIN9	4e-08	0.9707367
9811	CTIF	4e-08	1.0328273
2762	GMDS	4e-08	1.0278816
200734	SPRED2	4e-08	0.96966946
3607	FOXK2	4e-08	1.0287043
55023	PHIP	4e-08	0.972972
5169	ENPP3	4e-08	0.9555196
9696	CROCC	5e-08	0.9626167
1436	CSF1R	5e-08	1.0424774
