Entrez	Gene Symbol	Ensembl ID	P-value
338	APOB	ENSG00000084674	4.14e-122
255738	PCSK9	ENSG00000169174	2.63e-55
1071	CETP	ENSG00000087237	3.81e-50
345	APOC3	ENSG00000110245	1.48e-45
3990	LIPC	ENSG00000166035	4.19e-36
53345	TM6SF2	ENSG00000213996	9.61e-33
11183	MAP4K5	ENSG00000012983	2.57e-28
3949	LDLR	ENSG00000130164	1.7000000000000002e-27
1463	NCAN	ENSG00000130287	4.410000000000001e-27
116519	APOA5	ENSG00000110243	1.54e-26
4023	LPL	ENSG00000175445	2.69e-26
23460	ABCA6	ENSG00000154262	1.39e-25
8882	ZPR1	ENSG00000109917	8.23e-25
84811	BUD13	ENSG00000137656	2.21e-22
2524	FUT2	ENSG00000176920	7.59e-21
27329	ANGPTL3	ENSG00000132855	9.68e-21
26762	HAVCR1	ENSG00000113249	1.04e-19
728780	ANKDD1B	ENSG00000189045	6.46e-19
78992	YIPF2	ENSG00000130733	2.08e-18
10087	CERT1	ENSG00000113163	2.87e-17
587	BCAT2	ENSG00000105552	5.18e-17
284358	MAMSTR	ENSG00000176909	3.05e-15
84226	C2orf16	ENSG00000221843	5.09e-15
9388	LIPG	ENSG00000101670	1.36e-14
23461	ABCA5	ENSG00000154265	1.42e-14
23624	CBLC	ENSG00000142273	3.97e-14
6580	SLC22A1	ENSG00000175003	4.07e-14
6927	HNF1A	ENSG00000135100	5.34e-14
64241	ABCG8	ENSG00000143921	7.88e-14
256006	ANKRD31	ENSG00000145700	8.95e-14
11321	GPN1	ENSG00000198522	9.59e-14
64240	ABCG5	ENSG00000138075	1.28e-13
26291	FGF21	ENSG00000105550	1.29e-13
94039	ZNF101	ENSG00000181896	4.57e-13
54854	FAM83E	ENSG00000105523	9.67e-12
54905	CYP2W1	ENSG00000073067	2.41e-11
3837	KPNB1	ENSG00000108424	6.61e-11
134359	POC5	ENSG00000152359	1.58e-10
85363	TRIM5	ENSG00000132256	2.09e-09
169436	STKLD1	ENSG00000281245	5.53e-09
284359	IZUMO1	ENSG00000182264	9.63e-09
