Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	1.54e-103
8882	ZPR1	ENSG00000109917	3.39e-82
116519	APOA5	ENSG00000110243	3.4e-82
84811	BUD13	ENSG00000137656	3.35e-79
4023	LPL	ENSG00000175445	7.59e-67
51085	MLXIPL	ENSG00000009950	1.93e-45
11183	MAP4K5	ENSG00000012983	1.84e-43
337	APOA4	ENSG00000110244	5.23e-38
9031	BAZ1B	ENSG00000009954	2.01e-36
5049	PAFAH1B2	ENSG00000168092	2.3199999999999997e-28
23173	METAP1	ENSG00000164024	5.59e-26
345	APOC3	ENSG00000110245	1.8000000000000001e-22
51129	ANGPTL4	ENSG00000167772	1.3e-21
335	APOA1	ENSG00000118137	4.83e-18
84226	C2orf16	ENSG00000221843	1.75e-17
255738	PCSK9	ENSG00000169174	2.08e-17
11321	GPN1	ENSG00000198522	6.96e-17
27329	ANGPTL3	ENSG00000132855	8.87e-17
197	AHSG	ENSG00000145192	8.46e-16
113201	GOLM2	ENSG00000166734	3.2e-15
8890	EIF2B4	ENSG00000115211	9.9e-15
26160	IFT172	ENSG00000138002	2.29e-14
25764	HYPK	ENSG00000242028	2.93e-13
161497	STRC	ENSG00000242866	2.16e-12
2923	PDIA3	ENSG00000167004	5.02e-12
80237	ELL3	ENSG00000128886	7.8e-12
117155	CATSPER2	ENSG00000166762	1.39e-11
9836	LCMT2	ENSG00000168806	1.53e-11
7158	TP53BP1	ENSG00000067369	2.03e-11
221037	JMJD1C	ENSG00000171988	4.83e-11
3931	LCAT	ENSG00000213398	8.76e-11
587	BCAT2	ENSG00000105552	9.36e-11
5866	RAB3IL1	ENSG00000167994	9.86e-11
9919	SEC16A	ENSG00000148396	3.36e-10
6494	SIPA1	ENSG00000213445	1.39e-09
53345	TM6SF2	ENSG00000213996	2.19e-09
1374	CPT1A	ENSG00000110090	3.84e-09
23203	PMPCA	ENSG00000165688	6.84e-09
125	ADH1B	ENSG00000196616	6.9e-09
283489	CHAMP1	ENSG00000198824	2.14e-07
