Entrez	Gene Symbol	P-value	Beta
58513	EPS15L1	7e-132	0.120499
4049	LTA	6e-72	0.07418746
29072	SETD2	3e-50	0.0547414
51274	KLF3	2e-44	0.05080646
388931	MFSD2B	9e-40	0.06930646
3574	IL7	7e-32	0.04909823
4126	MANBA	1e-31	0.04223869
1788	DNMT3A	9e-24	0.04004925
57707	MEAK7	2.0000000000000002e-23	0.04361555
7332	UBE2L3	2.0000000000000002e-23	0.04611012
64005	MYO1G	2.0000000000000002e-23	0.04963954
1029	CDKN2A	4.0000000000000004e-23	0.03979028
118429	ANTXR2	7.000000000000001e-23	0.03544755
8826	IQGAP1	1e-22	0.03771244
5062	PAK2	3e-22	0.03564678
5937	RBMS1	4e-22	0.04354005
23526	ARHGAP45	3e-21	0.05892721
55843	ARHGAP15	4e-21	0.2047654
22806	IKZF3	1e-20	0.03351422
27086	FOXP1	4e-20	0.1099726
79966	SCD5	7e-20	0.04246681
55289	ACOXL	1e-19	0.03494809
1901	S1PR1	2e-19	0.1128728
841	CASP8	2e-19	0.03728797
23169	SLC35D1	1e-18	0.03567004
9750	RIPOR2	2e-18	0.0318939
196740	VSTM4	2e-18	0.03734069
79841	AGBL2	8e-18	0.0384353
23108	RAP1GAP2	2e-17	0.03525269
56952	PRTFDC1	9e-17	0.03090744
10055	SAE1	2e-16	0.03376649
23492	CBX7	2e-16	0.02985506
6708	SPTA1	9e-16	0.03268005
23216	TBC1D1	2e-15	0.03035849
253461	ZBTB38	2e-15	0.02903412
3559	IL2RA	2e-15	0.03572404
50488	MINK1	1e-14	0.03045967
152100	CMC1	2e-14	0.03631929
84166	NLRC5	2e-14	0.02774133
118426	BORCS5	3e-14	0.1217438
8877	SPHK1	5e-14	0.2219553
5460	POU5F1	6e-14	0.1102721
3662	IRF4	6e-14	0.02816694
5467	PPARD	8e-14	0.06281261
1997	ELF1	2e-13	0.03832094
7091	TLE4	2e-13	0.02762113
5341	PLEK	3e-13	0.1410288
60468	BACH2	4e-13	0.03408429
4792	NFKBIA	5e-13	0.0270596
196383	RILPL2	6e-13	0.02904128
286	ANK1	6e-13	0.03101623
9555	MACROH2A1	1e-12	0.08702981
10743	RAI1	1e-12	0.02605308
2646	GCKR	2e-12	0.02574395
50650	ARHGEF3	3e-12	0.02554402
23236	PLCB1	4e-12	0.02499327
2113	ETS1	6e-12	0.02992362
473	RERE	1e-11	0.02499501
5788	PTPRC	1e-11	0.1311184
4063	LY9	3e-11	0.02423365
63893	UBE2O	3e-11	0.02463137
256227	STEAP1B	9e-11	0.02629182
7185	TRAF1	9e-11	0.02354796
29123	ANKRD11	1e-10	0.0309833
51571	CYRIB	1e-10	0.0254708
128611	ZNF831	1e-10	0.0243979
421	ARVCF	1e-10	0.02442278
4815	NINJ2	2e-10	0.0240077
27106	ARRDC2	2e-10	0.02828466
596	BCL2	2e-10	0.152082
84456	L3MBTL3	2e-10	0.02674544
111	ADCY5	2e-10	0.02791658
23495	TNFRSF13B	2e-10	0.1402611
121599	SPIC	2e-10	0.05016616
51564	HDAC7	2e-10	0.02301348
221895	JAZF1	2e-10	0.02905181
6239	RREB1	3e-10	0.02893744
493	ATP2B4	3e-10	0.03769582
1524	CX3CR1	5e-10	0.02942831
23181	DIP2A	9e-10	0.02647097
23086	EXPH5	1e-09	0.07265417
7132	TNFRSF1A	1e-09	0.02200321
1789	DNMT3B	2e-09	0.02173923
220972	MARCHF8	2e-09	0.04235193
8778	SIGLEC5	2e-09	0.02376754
256380	SCML4	3e-09	0.02919773
85464	SSH2	3e-09	0.02253431
23331	TTC28	3e-09	0.222864
196385	DNAH10	4e-09	0.02201642
1236	CCR7	6e-09	0.05500975
2115	ETV1	6e-09	0.02361934
55244	SLC47A1	6e-09	0.02151013
115	ADCY9	8e-09	0.02185622
64137	ABCG4	8e-09	0.02188607
23043	TNIK	8e-09	0.02177354
23274	CLEC16A	8e-09	0.0255305
