Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
338	APOB	ENSG00000084674	1.55e-125
345	APOC3	ENSG00000110245	3.87e-50
255738	PCSK9	ENSG00000169174	3.08e-44
53345	TM6SF2	ENSG00000213996	2.49e-40
23624	CBLC	ENSG00000142273	3.62e-37
1463	NCAN	ENSG00000130287	7.490000000000001e-33
11183	MAP4K5	ENSG00000012983	5.890000000000001e-32
4023	LPL	ENSG00000175445	3.89e-27
78992	YIPF2	ENSG00000130733	1.2e-22
23460	ABCA6	ENSG00000154262	8.08e-22
8882	ZPR1	ENSG00000109917	1.52e-21
728780	ANKDD1B	ENSG00000189045	5.27e-21
10087	CERT1	ENSG00000113163	5.7e-20
26762	HAVCR1	ENSG00000113249	6.25e-20
256006	ANKRD31	ENSG00000145700	2.6e-19
84811	BUD13	ENSG00000137656	2.37e-18
84226	C2orf16	ENSG00000221843	2.4e-18
5817	PVR	ENSG00000073008	8e-18
343263	MYBPHL	ENSG00000221986	5.46e-17
11321	GPN1	ENSG00000198522	7.51e-17
94039	ZNF101	ENSG00000181896	8.19e-16
64241	ABCG8	ENSG00000143921	1.15e-15
27329	ANGPTL3	ENSG00000132855	1.45e-15
64240	ABCG5	ENSG00000138075	3.08e-15
3949	LDLR	ENSG00000130164	4.9e-15
2524	FUT2	ENSG00000176920	1.51e-13
6580	SLC22A1	ENSG00000175003	2.62e-13
134359	POC5	ENSG00000152359	3.01e-13
3837	KPNB1	ENSG00000108424	2.42e-12
23461	ABCA5	ENSG00000154265	5.16e-12
169436	STKLD1	ENSG00000281245	4.51e-11
284612	SYPL2	ENSG00000143028	1.28e-10
1952	CELSR2	ENSG00000143126	2.79e-10
5335	PLCG1	ENSG00000124181	3.37e-10
51085	MLXIPL	ENSG00000009950	5.24e-10
4018	LPA	ENSG00000198670	9.46e-10
8890	EIF2B4	ENSG00000115211	3.78e-09
10072	DPP3	ENSG00000254986	4.22e-09
9031	BAZ1B	ENSG00000009954	8.06e-09
284358	MAMSTR	ENSG00000176909	8.92e-09
29881	NPC1L1	ENSG00000015520	1.29e-06
