Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	5.34e-112
338	APOB	ENSG00000084674	5.67e-101
4023	LPL	ENSG00000175445	2.02e-95
348	APOE	ENSG00000130203	3.03e-78
11183	MAP4K5	ENSG00000012983	1.8300000000000003e-73
116519	APOA5	ENSG00000110243	1.92e-67
8882	ZPR1	ENSG00000109917	6.6e-64
84811	BUD13	ENSG00000137656	1.79e-56
1071	CETP	ENSG00000087237	1.92e-54
1463	NCAN	ENSG00000130287	5.08e-43
84226	C2orf16	ENSG00000221843	2.7900000000000003e-37
51085	MLXIPL	ENSG00000009950	8.270000000000001e-36
11321	GPN1	ENSG00000198522	1.01e-34
255738	PCSK9	ENSG00000169174	2.3000000000000003e-31
9031	BAZ1B	ENSG00000009954	1.01e-30
51129	ANGPTL4	ENSG00000167772	4.83e-28
27329	ANGPTL3	ENSG00000132855	1.04e-25
26762	HAVCR1	ENSG00000113249	6.14e-23
6580	SLC22A1	ENSG00000175003	1.77e-22
8890	EIF2B4	ENSG00000115211	3.43e-20
337	APOA4	ENSG00000110244	4.01e-20
94039	ZNF101	ENSG00000181896	1.04e-19
26160	IFT172	ENSG00000138002	9.38e-19
3949	LDLR	ENSG00000130164	2.55e-16
256006	ANKRD31	ENSG00000145700	3.73e-16
57159	TRIM54	ENSG00000138100	4.32e-15
728780	ANKDD1B	ENSG00000189045	5.65e-15
22837	COBLL1	ENSG00000082438	1.01e-14
8884	SLC5A6	ENSG00000138074	4.84e-14
10087	CERT1	ENSG00000113163	6.19e-14
78992	YIPF2	ENSG00000130733	2.25e-13
23460	ABCA6	ENSG00000154262	4.13e-12
2524	FUT2	ENSG00000176920	4.13e-12
23173	METAP1	ENSG00000164024	8.65e-12
587	BCAT2	ENSG00000105552	2.19e-11
26291	FGF21	ENSG00000105550	5.18e-10
23624	CBLC	ENSG00000142273	8.88e-10
5140	PDE3B	ENSG00000152270	1.67e-09
64241	ABCG8	ENSG00000143921	3.79e-09
64240	ABCG5	ENSG00000138075	5.2e-09
9755	TBKBP1	ENSG00000198933	7.14e-09
80212	CCDC92	ENSG00000275035	8.27e-09
