Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	1.75e-275
338	APOB	ENSG00000084674	5.32e-70
1071	CETP	ENSG00000087237	2.96e-69
4018	LPA	ENSG00000198670	5.06e-58
51085	MLXIPL	ENSG00000009950	3.0400000000000004e-57
9031	BAZ1B	ENSG00000009954	2.35e-49
255738	PCSK9	ENSG00000169174	9.61e-44
345	APOC3	ENSG00000110245	2.17e-40
4023	LPL	ENSG00000175445	2.28e-36
84226	C2orf16	ENSG00000221843	2.96e-32
11321	GPN1	ENSG00000198522	3.49e-32
350	APOH	ENSG00000091583	1.94e-31
116519	APOA5	ENSG00000110243	1.94e-30
8882	ZPR1	ENSG00000109917	8.42e-30
84811	BUD13	ENSG00000137656	3.16e-28
6580	SLC22A1	ENSG00000175003	2.81e-26
8890	EIF2B4	ENSG00000115211	8.209999999999999e-24
26160	IFT172	ENSG00000138002	1.5699999999999997e-23
23460	ABCA6	ENSG00000154262	2.14e-22
337	APOA4	ENSG00000110244	3.83e-21
5049	PAFAH1B2	ENSG00000168092	3.97e-20
587	BCAT2	ENSG00000105552	3.59e-19
3949	LDLR	ENSG00000130164	7.35e-19
221037	JMJD1C	ENSG00000171988	1.85e-16
23624	CBLC	ENSG00000142273	7.49e-16
169436	STKLD1	ENSG00000281245	7.49e-14
51129	ANGPTL4	ENSG00000167772	8.55e-14
23461	ABCA5	ENSG00000154265	2.27e-13
23173	METAP1	ENSG00000164024	1.63e-12
57159	TRIM54	ENSG00000138100	3.46e-12
94137	RP1L1	ENSG00000183638	6.06e-11
5817	PVR	ENSG00000073008	9.58e-11
146894	CD300LG	ENSG00000161649	1.03e-10
84277	DNAJC30	ENSG00000176410	2.77e-10
113201	GOLM2	ENSG00000166734	5.11e-10
8884	SLC5A6	ENSG00000138074	6.13e-10
5999	RGS4	ENSG00000117152	7.46e-10
29780	PARVB	ENSG00000188677	8.71e-10
148327	CREB3L4	ENSG00000143578	1.21e-09
2696	GIPR	ENSG00000010310	1.53e-09
22837	COBLL1	ENSG00000082438	1.63e-09
83650	SLC35G5	ENSG00000285084	1.74e-09
9919	SEC16A	ENSG00000148396	2.5e-09
6494	SIPA1	ENSG00000213445	3.86e-09
25764	HYPK	ENSG00000242028	4.46e-09
29989	OBP2B	ENSG00000280584	5.43e-09
5729	PTGDR	ENSG00000168229	6.36e-09
115752	DIS3L	ENSG00000166938	7.21e-09
161497	STRC	ENSG00000242866	7.39e-09
63977	PRDM15	ENSG00000141956	8.59e-09
23203	PMPCA	ENSG00000165688	9.74e-09
2911	GRM1	ENSG00000152822	1.13e-07
114034	TOE1	ENSG00000132773	4.65e-07
9534	ZNF254	ENSG00000213096	4.75e-07
136371	ASB10	ENSG00000146926	4.75e-07
7389	UROD	ENSG00000126088	4.75e-07
60485	SAV1	ENSG00000151748	4.75e-07
51005	AMDHD2	ENSG00000162066	4.75e-07
246243	RNASEH1	ENSG00000171865	4.75e-07
6578	SLCO2A1	ENSG00000174640	4.75e-07
222967	RSPH10B	ENSG00000155026	4.75e-07
9122	SLC16A4	ENSG00000168679	4.75e-07
341277	OVCH2	ENSG00000183378	4.75e-07
54439	RBM27	ENSG00000091009	4.75e-07
9060	PAPSS2	ENSG00000198682	4.75e-07
3990	LIPC	ENSG00000166035	4.75e-07
144983	HNRNPA1L2	ENSG00000139675	4.75e-07
9891	NUAK1	ENSG00000074590	4.75e-07
152877	FAM53A	ENSG00000174137	4.75e-07
23247	KATNIP	ENSG00000047578	4.75e-07
338657	CENATAC	ENSG00000280975	4.75e-07
64866	CDCP1	ENSG00000163814	4.75e-07
23175	LPIN1	ENSG00000134324	4.75e-07
2617	GARS1	ENSG00000106105	4.75e-07
151963	MB21D2	ENSG00000180611	4.75e-07
55341	LSG1	ENSG00000041802	4.75e-07
9451	EIF2AK3	ENSG00000172071	4.75e-07
51537	MTFP1	ENSG00000242114	4.75e-07
23154	NCDN	ENSG00000020129	4.75e-07
56931	DUS3L	ENSG00000141994	4.75e-07
1429	CRYZ	ENSG00000116791	4.75e-07
3096	HIVEP1	ENSG00000095951	4.75e-07
7047	TGM4	ENSG00000281886	6.38e-07
158427	TSTD2	ENSG00000136925	6.38e-07
51175	TUBE1	ENSG00000074935	6.38e-07
9882	TBC1D4	ENSG00000136111	6.38e-07
23344	ESYT1	ENSG00000139641	6.38e-07
100381270	ZBED6	ENSG00000257315	6.38e-07
432355	SLURP2	ENSG00000283992	6.38e-07
84976	DISP1	ENSG00000154309	6.38e-07
57232	ZNF630	ENSG00000221994	6.38e-07
55277	FGGY	ENSG00000172456	6.38e-07
4881	NPR1	ENSG00000169418	6.38e-07
55972	SLC25A40	ENSG00000075303	6.38e-07
160140	C11orf65	ENSG00000166323	6.38e-07
64798	DEPTOR	ENSG00000155792	6.38e-07
159296	NKX2-3	ENSG00000119919	6.38e-07
80063	ATF7IP2	ENSG00000166669	6.38e-07
100131755	ARMCX4	ENSG00000196440	6.38e-07
84912	SLC35B4	ENSG00000205060	6.38e-07
150379	PNPLA5	ENSG00000100341	6.38e-07
154467	CCDC167	ENSG00000198937	6.38e-07
730051	ZNF814	ENSG00000204514	6.38e-07
79789	CLMN	ENSG00000165959	6.38e-07
9037	SEMA5A	ENSG00000112902	6.38e-07
5055	SERPINB2	ENSG00000197632	6.38e-07
348094	ANKDD1A	ENSG00000166839	6.38e-07
64963	MRPS11	ENSG00000181991	6.38e-07
3207	HOXA11	ENSG00000005073	6.38e-07
