Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
4023	LPL	ENSG00000175445	1.37e-179
345	APOC3	ENSG00000110245	6.31e-133
8882	ZPR1	ENSG00000109917	1.42e-85
116519	APOA5	ENSG00000110243	3.27e-85
11183	MAP4K5	ENSG00000012983	1.8e-83
51085	MLXIPL	ENSG00000009950	1.23e-81
84811	BUD13	ENSG00000137656	1.98e-79
51129	ANGPTL4	ENSG00000167772	6.99e-66
587	BCAT2	ENSG00000105552	1.07e-57
4018	LPA	ENSG00000198670	4.5399999999999995e-54
23624	CBLC	ENSG00000142273	4.87e-48
338	APOB	ENSG00000084674	1.45e-46
5049	PAFAH1B2	ENSG00000168092	1.47e-43
84226	C2orf16	ENSG00000221843	4.03e-38
337	APOA4	ENSG00000110244	2.3800000000000003e-37
11321	GPN1	ENSG00000198522	3.96e-37
146894	CD300LG	ENSG00000161649	6.51e-35
23173	METAP1	ENSG00000164024	1.14e-30
255738	PCSK9	ENSG00000169174	1.91e-28
8890	EIF2B4	ENSG00000115211	9.41e-28
26160	IFT172	ENSG00000138002	9.88e-27
6580	SLC22A1	ENSG00000175003	3.67e-26
221037	JMJD1C	ENSG00000171988	1.11e-24
5817	PVR	ENSG00000073008	6.4199999999999995e-24
113201	GOLM2	ENSG00000166734	6.840000000000001e-21
5140	PDE3B	ENSG00000152270	1.48e-19
3949	LDLR	ENSG00000130164	1.83e-18
22837	COBLL1	ENSG00000082438	1.22e-16
57159	TRIM54	ENSG00000138100	3.92e-16
2696	GIPR	ENSG00000010310	1.8e-15
84277	DNAJC30	ENSG00000176410	9.12e-15
350	APOH	ENSG00000091583	1.37e-14
161497	STRC	ENSG00000242866	3.22e-14
94137	RP1L1	ENSG00000183638	1.04e-13
25764	HYPK	ENSG00000242028	1.49e-13
8884	SLC5A6	ENSG00000138074	2.21e-13
83706	FERMT3	ENSG00000149781	5.24e-13
117155	CATSPER2	ENSG00000166762	7.15e-13
2923	PDIA3	ENSG00000167004	1.72e-12
80237	ELL3	ENSG00000128886	1.9e-12
7158	TP53BP1	ENSG00000067369	4.78e-12
1071	CETP	ENSG00000087237	2.84e-11
125931	CEACAM20	ENSG00000273777	3.84e-11
5331	PLCB3	ENSG00000149782	6.93e-11
27329	ANGPTL3	ENSG00000132855	1.36e-10
9836	LCMT2	ENSG00000168806	3.72e-10
6621	SNAPC4	ENSG00000165684	4.1e-10
9919	SEC16A	ENSG00000148396	1.17e-09
343263	MYBPHL	ENSG00000221986	1.37e-09
83650	SLC35G5	ENSG00000285084	3.08e-09
23203	PMPCA	ENSG00000165688	5.61e-09
132158	GLYCTK	ENSG00000168237	6.18e-09
5468	PPARG	ENSG00000132170	8.5e-09
