Entrez	Gene Symbol	Ensembl ID	P-value
4851	NOTCH1	ENSG00000148400	3.37e-49
3717	JAK2	ENSG00000096968	2.58e-48
4615	MYD88	ENSG00000172936	3.6e-38
23495	TNFRSF13B	ENSG00000240505	1.41e-32
11200	CHEK2	ENSG00000183765	3.62e-25
8877	SPHK1	ENSG00000176170	3.3e-22
22821	RASA3	ENSG00000280477	5.96e-22
10019	SH2B3	ENSG00000111252	6.03e-20
10235	RASGRP2	ENSG00000068831	6.08e-18
7514	XPO1	ENSG00000082898	9.71e-18
22904	SBNO2	ENSG00000278788	4.24e-17
7297	TYK2	ENSG00000105397	4.38e-16
1106	CHD2	ENSG00000173575	1.97e-15
5922	RASA2	ENSG00000155903	5.35e-15
4794	NFKBIE	ENSG00000146232	5.62e-15
64926	RASAL3	ENSG00000105122	9.76e-14
59307	SIGIRR	ENSG00000185187	2.29e-13
23253	ANKRD12	ENSG00000101745	1.22e-11
23451	SF3B1	ENSG00000115524	1.84e-11
