Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	0.0
4023	LPL	ENSG00000175445	2.15e-91
345	APOC3	ENSG00000110245	6.98e-84
348	APOE	ENSG00000130203	4.74e-55
9388	LIPG	ENSG00000101670	6.3199999999999995e-55
146894	CD300LG	ENSG00000161649	1.26e-36
51129	ANGPTL4	ENSG00000167772	1.59e-36
9709	HERPUD1	ENSG00000051108	2.03e-33
949	SCARB1	ENSG00000073060	4.35e-33
5049	PAFAH1B2	ENSG00000168092	5.42e-31
19	ABCA1	ENSG00000165029	6.4699999999999995e-28
3990	LIPC	ENSG00000166035	2.21e-27
337	APOA4	ENSG00000110244	5.1500000000000005e-27
4318	MMP9	ENSG00000100985	4.19e-26
55908	ANGPTL8	ENSG00000130173	2.43e-25
335	APOA1	ENSG00000118137	3.74e-24
3172	HNF4A	ENSG00000101076	4.33e-22
6559	SLC12A3	ENSG00000070915	7.290000000000001e-21
57678	GPAM	ENSG00000119927	2.59e-19
3931	LCAT	ENSG00000213398	4.14e-16
8567	MADD	ENSG00000110514	2.03e-15
89910	UBE3B	ENSG00000151148	4.17e-15
326625	MMAB	ENSG00000139428	5.24e-15
10062	NR1H3	ENSG00000025434	2.91e-14
84811	BUD13	ENSG00000137656	5.17e-14
53	ACP2	ENSG00000134575	1.06e-13
23788	MTCH2	ENSG00000285121	2.37e-13
64116	SLC39A8	ENSG00000138821	7.01e-13
27329	ANGPTL3	ENSG00000132855	7.13e-13
10948	STARD3	ENSG00000131748	3.1e-12
150223	YDJC	ENSG00000161179	6.14e-12
90203	SNX21	ENSG00000124104	1.32e-11
283446	MYO1H	ENSG00000174527	1.74e-11
5476	CTSA	ENSG00000064601	2.86e-11
5913	RAPSN	ENSG00000165917	2.94e-11
2147	F2	ENSG00000180210	7.93e-11
79797	ZNF408	ENSG00000175213	1.13e-10
4038	LRP4	ENSG00000134569	1.64e-10
28983	TMPRSS11E	ENSG00000274058	1.75e-10
2064	ERBB2	ENSG00000141736	2.79e-10
54905	CYP2W1	ENSG00000073067	4.13e-10
140831	ZSWIM3	ENSG00000132801	4.64e-10
9026	HIP1R	ENSG00000130787	5.42e-10
5360	PLTP	ENSG00000100979	1.46e-09
80212	CCDC92	ENSG00000275035	1.58e-09
284110	GSDMA	ENSG00000167914	1.83e-09
6688	SPI1	ENSG00000066336	1.83e-09
390113	OR4X1	ENSG00000176567	2.64e-09
22837	COBLL1	ENSG00000082438	3.2e-09
84106	PRAM1	ENSG00000133246	3.89e-09
6927	HNF1A	ENSG00000135100	5.07e-09
4499	MT1M	ENSG00000205364	7.42e-09
84166	NLRC5	ENSG00000140853	9.62e-09
28511	NKIRAS2	ENSG00000168256	4.06e-07
