Entrez	Gene Symbol	Ensembl ID	P-value
6462	SHBG	ENSG00000129214	0.0
4763	NF1	ENSG00000196712	1e-16
54989	ZNF770	ENSG00000198146	3e-14
3171	FOXA3	ENSG00000170608	7e-14
3083	HGFAC	ENSG00000109758	2e-12
91039	DPP9	ENSG00000142002	5e-11
6654	SOS1	ENSG00000115904	6e-10
8216	LZTR1	ENSG00000099949	9e-10
2063	NR2F6	ENSG00000160113	1e-09
100131017	ZNF316	ENSG00000205903	3e-09
84699	CREB3L3	ENSG00000060566	4e-09
5345	SERPINF2	ENSG00000276838	4e-09
81579	PLA2G12A	ENSG00000123739	1e-08
200734	SPRED2	ENSG00000198369	1e-08
3175	ONECUT1	ENSG00000169856	3e-08
22834	ZNF652	ENSG00000198740	8e-08
7015	TERT	ENSG00000164362	1e-07
1589	CYP21A2	ENSG00000235134	9e-07
2538	G6PC1	ENSG00000131482	1e-06
96459	FNIP1	ENSG00000217128	2e-06
1371	CPOX	ENSG00000080819	6e-06
4091	SMAD6	ENSG00000137834	6e-06
4288	MKI67	ENSG00000148773	1e-05
1109	AKR1C4	ENSG00000198610	1e-05
64121	RRAGC	ENSG00000116954	1e-05
9330	GTF3C3	ENSG00000119041	2e-05
5781	PTPN11	ENSG00000179295	2e-05
6927	HNF1A	ENSG00000135100	2e-05
710	SERPING1	ENSG00000149131	4e-05
343450	KCNT2	ENSG00000162687	4e-05
3145	HMBS	ENSG00000256269	5e-05
259282	BOD1L1	ENSG00000038219	5e-05
23395	LARS2	ENSG00000011376	5e-05
5361	PLXNA1	ENSG00000114554	7e-05
65986	ZBTB10	ENSG00000205189	7e-05
10956	OS9	ENSG00000135506	8e-05
60677	CELF6	ENSG00000140488	8e-05
