Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.359192
10452	TOMM40	9e-177	0.378687
1952	CELSR2	1e-61	0.0912627
255738	PCSK9	8.999999999999998e-56	0.275524
8854	ALDH1A2	9e-55	0.0750894
746	TMEM258	7.999999999999999e-50	0.0710914
53345	TM6SF2	7.999999999999999e-26	0.0916077
28	ABO	6e-24	0.0599225
9388	LIPG	3e-21	0.189593
64241	ABCG8	1e-18	0.0431715
19	ABCA1	6e-18	0.0449001
5819	NECTIN2	2e-15	0.0896574
2646	GCKR	3e-14	0.0357859
23460	ABCA6	3e-14	0.117098
85440	DOCK7	6e-13	0.0345288
64757	MTARC1	1e-11	0.0338252
8347	H2BC4	2e-11	0.0606256
6311	ATXN2	3e-11	0.0306036
57678	GPAM	8e-11	0.0332759
9785	DHX38	1e-10	0.0380658
3482	IGF2R	1e-10	0.030479
146894	CD300LG	1e-10	0.083527
3172	HNF4A	3e-10	0.0835302
