Entrez	Gene Symbol	Ensembl ID	P-value
29902	FAM216A	ENSG00000204856	3.59e-06
3681	ITGAD	ENSG00000156886	7.41e-06
27163	NAAA	ENSG00000138744	1.22e-05
8038	ADAM12	ENSG00000148848	2.34e-05
27237	ARHGEF16	ENSG00000130762	2.58e-05
3667	IRS1	ENSG00000169047	2.86e-05
2737	GLI3	ENSG00000106571	3.57e-05
100131755	ARMCX4	ENSG00000196440	4.22e-05
796	CALCA	ENSG00000110680	4.3e-05
128308	MRPL55	ENSG00000162910	4.48e-05
10840	ALDH1L1	ENSG00000144908	4.55e-05
54812	AFTPH	ENSG00000119844	5.15e-05
6832	SUPV3L1	ENSG00000156502	6.13e-05
57562	CEP126	ENSG00000110318	7.47e-05
64410	KLHL25	ENSG00000183655	8.15e-05
7267	TTC3	ENSG00000182670	8.23e-05
6594	SMARCA1	ENSG00000102038	8.58e-05
155185	AMZ1	ENSG00000174945	8.61e-05
57703	CWC22	ENSG00000163510	8.88e-05
79366	HMGN5	ENSG00000198157	9.27e-05
